t,f1,f2,f3,fx,fy,fz,frx,fry,frz
17.9,1782.47872364603,1627.5252811041,1454.42744599525,279.211823488914,190.78204333166,-3824.97686284655,-4916.61408201105,92032.1145838148,-2941.59299138051
17.95,1782.34096664998,1628.57320248764,1456.63750002559,277.86232334071,189.453835125397,-3826.37843922753,-4865.41621877787,91959.091424438,-2953.32202092209
18,1782.64982962429,1628.46344785283,1458.11621886872,277.344581830946,187.817412471459,-3826.48305685625,-4805.26896432997,91908.8637516888,-2967.8292858662
18.05,1783.26310545301,1627.62312436326,1458.94633842212,277.415795496552,186.064703771994,-3825.58903236669,-4746.58886406282,91873.4786725708,-2981.43689699158
18.1,1784.0033410155,1626.51459997562,1459.34285878439,277.766768698023,184.345057248667,-3824.1077636174,-4696.19822505055,91843.1030879899,-2991.39158454746
18.15,1784.2183149732,1625.39697497102,1459.49298590156,277.840241323529,182.711201100636,-3821.92149897251,-4654.37281671583,91784.0139461782,-2995.93180043662
18.2,1783.34206196094,1624.38578131306,1459.46645623118,277.204288382088,181.19609305077,-3818.74507284425,-4620.85171154029,91665.9680424324,-2993.51360764342
18.25,1781.83117025119,1623.65622676661,1459.24232106341,276.102326721235,179.914525855181,-3815.04988587791,-4602.46703848911,91513.2686579656,-2982.43403436449
18.3,1780.02318568227,1623.41830354278,1458.82375830564,274.688848360383,178.989269700881,-3811.26899140978,-4606.12442543911,91343.9769256076,-2960.86456785915
18.35,1778.1531045816,1623.71550319158,1458.17882989176,273.115498424473,178.470343256471,-3807.58738280953,-4634.42593929021,91170.3918981215,-2928.32543117656
18.4,1776.26413480174,1624.3975923708,1457.18411348788,271.492051344553,178.343257050064,-3803.82168626812,-4686.69294399154,90995.083399036,-2885.14927631074
18.45,1774.1926024808,1625.18106682381,1455.6687997816,269.848422740667,178.54093347508,-3799.48104616892,-4759.33446624685,90809.6081383829,-2832.22912851432
18.5,1771.88169039997,1625.76118315129,1453.55869597111,268.261055247813,178.935338701001,-3794.21556897235,-4845.10387780212,90611.0439391775,-2772.20132358364
18.55,1769.37157842797,1625.84059129118,1450.87971173737,266.843419847864,179.350695572714,-3787.84378364667,-4933.87231446373,90401.7542102939,-2709.15573236395
18.6,1766.50939352163,1625.15729289353,1447.70423655013,265.547599566226,179.602636069135,-3780.11384443099,-5014.77512824352,90174.7840796201,-2647.08512501943
18.65,1763.34551415675,1623.65425149903,1444.20509999392,264.367140626944,179.566245165242,-3771.17225147925,-5080.47737714066,89933.4414021856,-2589.39164902672
18.7,1760.24036670312,1621.47174270645,1440.58027671867,263.42550532141,179.211349121112,-3761.58668186152,-5129.72369364541,89697.9938404833,-2538.00523729791
18.75,1757.12570768361,1618.99150262539,1437.13052648822,262.469662929647,178.585944708499,-3751.88340712686,-5164.52470260187,89466.0131051515,-2492.79901828058
18.8,1753.81823964188,1616.56258219227,1434.05816478069,261.173941465631,177.770310615724,-3742.39885938745,-5188.95931588091,89230.4876023285,-2452.27970099478
18.85,1750.11881759214,1614.45366187269,1431.46838701474,259.297532922524,176.850264292888,-3733.30718384756,-5207.85865234289,88981.6288892783,-2414.63682278736
18.9,1745.74307627258,1612.81286733378,1429.33051782454,256.589907480091,175.917579997707,-3724.51105623277,-5226.55302727162,88706.3317663066,-2377.37382829812
18.95,1740.82726673567,1611.48530233309,1427.37418797981,253.242678894303,175.024878988366,-3715.78458279251,-5249.85939222579,88412.898225996,-2338.94468909832
19,1735.74245406794,1610.0318168086,1425.42157255836,249.681262981469,174.027031972436,-3706.91901926705,-5270.76964080805,88121.4672772344,-2302.49629525417
19.05,1730.75227128708,1608.55961201117,1423.28697257472,246.102870221383,173.080459094451,-3698.03885732846,-5299.11301865593,87845.5102244378,-2264.76486338261
19.1,1725.86287538995,1607.08328885133,1420.87637933136,242.541865700508,172.251243615545,-3689.07756594054,-5338.32283078817,87584.663729676,-2224.16295552014
19.15,1721.02440951918,1605.50864388064,1418.19286842154,239.006767232014,171.496228818594,-3679.91384925687,-5384.87009906527,87335.3209577496,-2181.26802453028
19.2,1716.12922892151,1603.71545124586,1415.27477490531,235.468248099898,170.738830263369,-3670.39468540545,-5433.16380095487,87090.8251416488,-2137.2100170262
19.25,1710.9485215031,1601.57984587384,1412.20716093752,231.8094202515,169.873982877495,-3660.31071960179,-5475.78988176608,86838.0565470327,-2093.58074855668
19.3,1705.34991454749,1599.00280305187,1409.09969490257,227.960671224781,168.793319021106,-3649.56983685141,-5505.6511061364,86568.8619445706,-2052.22487044577
19.35,1699.39927266053,1596.00453594704,1406.09212113919,223.945082553911,167.433391385037,-3638.35003311441,-5518.97604283043,86285.1887675271,-2014.46634596351
19.4,1693.22943725087,1592.57060120007,1403.2564943583,219.856917955678,165.740339395211,-3626.80595013849,-5513.63229885606,85992.6335614972,-1981.36533555663
19.45,1687.08689143682,1588.68114102239,1400.58023686124,215.895310176057,163.695288845142,-3615.10724985721,-5490.50063813861,85703.0016334326,-1953.39000103603
19.5,1680.86637192768,1584.73383739308,1398.09903275446,211.883384835997,161.480513150926,-3603.52352841367,-5461.11333413992,85409.5293257649,-1926.5509452359
19.55,1674.41637432466,1581.10451770377,1395.65266066497,207.659446074903,159.367875842988,-3592.12374839231,-5442.91187769368,85103.2173779799,-1894.56005819558
19.6,1667.86613415185,1577.83780258877,1392.90744711787,203.402962429479,157.541530988569,-3580.77694897962,-5449.30593308422,84790.0223664361,-1853.18417838039
19.65,1661.34600598962,1574.84295410707,1389.4883649486,199.33692000973,156.137314667723,-3569.22108502667,-5490.56061346772,84476.7940984034,-1799.23118878037
19.7,1655.00419044783,1571.8858619042,1385.19517989853,195.688368791426,155.134427909692,-3557.22669253981,-5566.57658010621,84171.8581977147,-1733.28774766211
19.75,1648.9911147647,1568.72897283098,1380.2296242283,192.562809574908,154.307143248413,-3544.88508482842,-5663.16809208455,83884.0164081115,-1660.97478078888
19.8,1643.36048695243,1565.22107679938,1374.81121534844,189.96697807694,153.473366334413,-3532.2964286332,-5767.86582644296,83617.2690748978,-1586.82794917067
19.85,1638.02463441278,1561.2524441999,1369.24195504478,187.774849635449,152.434873915223,-3519.54778153822,-5866.31113634072,83368.2405394963,-1515.72872273242
19.9,1632.78685836881,1556.82042403815,1363.84739607142,185.749171070946,151.041680484849,-3506.74118973823,-5946.35170183625,83127.610007654,-1451.38170797818
19.95,1627.40077350292,1551.95102209471,1358.80869525213,183.659555347309,149.233094565966,-3493.84477848325,-6001.47903833608,82882.7938900594,-1395.30484152929
20,1621.72135500405,1546.70193684241,1354.1961901917,181.368836530769,147.022000305676,-3480.83387452019,-6030.13728008488,82626.0747621117,-1347.51359133903
20.05,1615.76840343096,1541.16499125711,1349.99195793908,178.872340670625,144.482311946296,-3467.76298627336,-6035.18705469751,82357.7869134872,-1306.88266809771
20.1,1609.72701756718,1535.47455367583,1346.03401569877,176.307182526104,141.781526184869,-3454.73158708415,-6026.00747866645,82086.5252465542,-1270.32486862217
20.15,1603.8711904745,1529.78986163912,1342.08236816294,173.894452620596,139.13878804617,-3441.86212632819,-6015.64599509652,81825.0889514659,-1233.53296784089
20.2,1598.30331468978,1524.27907351113,1338.01231509878,171.699907433648,136.71559176885,-3429.25876650124,-6013.45322010124,81577.904617983,-1193.21513633695
20.25,1593.09065105817,1519.12443883832,1333.86657886469,169.712815149206,134.59056034487,-3417.14521920505,-6023.71245733579,81347.4346032708,-1147.90380410047
20.3,1588.26980582386,1514.29855474109,1329.64151878937,167.973493558977,132.749526497137,-3405.53171699215,-6045.81724171338,81135.2307020156,-1097.83147490304
20.35,1583.86376985171,1509.59070317223,1325.34970966314,166.562721670939,131.067669306442,-3394.29098470035,-6073.04421963731,80942.6455334847,-1045.50943135593
20.4,1580.00475641921,1504.77168486914,1321.17539280192,165.584528988844,129.319582645219,-3383.49967293755,-6092.68214843411,80777.1294681066,-996.099030673787
20.45,1576.69263082277,1499.61328705162,1317.32973627926,165.047601731901,127.265207036534,-3373.16145340035,-6090.93427714575,80639.4419711213,-955.075989275783
20.5,1573.73144232606,1494.02727943843,1313.98321570277,164.792213972101,124.76138810543,-3363.20408367894,-6059.32403981196,80520.1474704715,-925.484243789695
20.55,1570.96890600758,1488.15082625114,1311.29082106617,164.62221832704,121.796064726072,-3353.74575706014,-5996.98244131932,80411.5733102907,-907.653806926644
20.6,1568.27768568931,1482.17269040084,1309.26783018411,164.38318936923,118.459590373081,-3344.84923766801,-5909.26697385871,80307.1314311145,-899.629512336382
20.65,1565.44170952211,1476.29575233306,1307.82912220963,163.889909575618,114.903289553201,-3336.43826736109,-5805.10796529982,80195.4819003449,-897.8361835958
20.7,1562.27166442743,1470.67772855225,1306.80529681546,163.015761693289,111.299214693505,-3328.34682935174,-5694.78825741378,80066.199829812,-898.089921871569
20.75,1558.78077658462,1465.4090302553,1305.98901893815,161.803226940074,107.803544544886,-3320.47488329057,-5588.02649764007,79919.3511618397,-896.807820713025
20.8,1555.26925145642,1460.56271881364,1305.19703721913,160.484771488548,104.551210647254,-3312.9439378837,-5493.58824813046,79769.7989890868,-891.297474247467
20.85,1551.98031237021,1456.14132149982,1304.22821249508,159.281604872549,101.650971631608,-3305.76774737332,-5418.43339980924,79629.8907928757,-879.329966663913
20.9,1549.09989021576,1452.11675228186,1302.99842872002,158.356526216719,99.1349265944331,-3298.98615138898,-5364.60079997654,79508.8939674036,-860.423321758213
20.95,1546.69532715154,1448.48340046076,1301.61333588685,157.7221369352,96.9493614492384,-3292.72594126568,-5328.38767098115,79410.4401544027,-836.007690505575
21,1544.64595677616,1445.13431957758,1300.1865752615,157.30037554694,94.9819855377659,-3286.90448662918,-5302.337501083,79328.3236361617,-808.635964348739
21.05,1542.85296794404,1441.94216231737,1298.81358637158,157.03372924199,93.1183378581834,-3281.42912368281,-5278.98254584032,79257.7462765257,-780.893550433864
21.1,1541.27695694135,1438.8235952823,1297.53722894423,156.908069236474,91.2945836587558,-3276.2459532686,-5254.05017930628,79196.8959579525,-754.253002114539
21.15,1539.81291901705,1435.75629641568,1296.34415527811,156.869356986294,89.5096566927019,-3271.25217449354,-5226.92858793947,79140.2650034514,-728.716075290823
21.2,1538.29570481294,1432.82822476971,1295.21353968424,156.783679970335,87.8259533972752,-3266.3856233328,-5200.63985745884,79079.455574703,-702.688241767964
21.25,1536.59720871137,1430.17185404671,1294.07646775528,156.546841367914,86.3541636886788,-3261.60279073585,-5181.27338910416,79007.6135828835,-673.473569559405
21.3,1533.39424764408,1427.89522721219,1292.86421046941,155.292568755423,85.1955173338226,-3255.97366950864,-5172.47217559307,78857.4898008563,-636.77791674137
21.35,1528.27340579723,1426.02506506896,1291.53896349996,152.685870918586,84.3875570852625,-3249.10719299739,-5175.61951928737,78602.4949348726,-591.00007522786
21.4,1525.82753964311,1424.50285218449,1290.08538239625,151.850990357573,83.8899064451361,-3244.44289056804,-5196.39983850467,78485.6468700276,-543.92312623322
21.45,1523.23345063986,1423.19522982604,1288.42517457229,150.97792810745,83.679910830454,-3239.69650050717,-5228.9213388273,78360.0000118384,-491.751672669255
21.5,1520.45196351963,1421.70375296525,1286.53774632096,150.162459345508,83.5599991544612,-3234.50957276241,-5261.84196364383,78222.9564978953,-439.007702914214
21.55,1517.86170125736,1417.24675801816,1284.42647858169,150.579293364593,82.0009459984438,-3226.99969857141,-5208.01670183682,78096.836828765,-422.254084384959
21.6,1515.71702320598,1415.69094765366,1282.11374375563,150.454454953422,82.1585389395775,-3221.87514796246,-5249.48383279105,77989.5967520193,-367.808966586956
21.65,1513.99722269088,1414.93598292697,1279.72988837135,150.399356249937,82.8592388147158,-3217.65897416725,-5318.59857118154,77902.7559458433,-303.307987749159
21.7,1512.08030546184,1413.97834181315,1277.43542932776,150.295892175116,83.4605137810012,-3213.21951375889,-5376.94242337457,77805.5830779159,-243.187548923106
21.75,1509.18692689464,1412.92266265037,1275.36853499032,149.533235589377,83.9504030106274,-3208.15972377619,-5422.12462850141,77657.3924287793,-186.770634581207
21.8,1506.58882235124,1411.92489538233,1273.63708557393,148.855188344396,84.3536823081267,-3203.62909438777,-5457.21318233696,77523.6753511551,-135.290730908146
21.85,1505.10048870097,1410.97212892538,1272.20400670949,148.833791397338,84.6810967803124,-3200.22163653067,-5484.07736290114,77448.1875109111,-89.5395440904608
21.9,1503.75823291094,1409.92184980251,1271.02870967752,148.887049069308,84.881370642065,-3197.08982935508,-5498.32374615361,77381.5394044215,-49.2439191263476
21.95,1502.05236208206,1408.13364470394,1270.09825282858,148.892313046666,84.6153512629038,-3193.35615751591,-5479.87133235579,77297.3926167941,-21.5741626658039
22,1499.720531489,1405.57674144805,1269.42142501541,148.688301212614,83.8470144835038,-3188.80072771994,-5426.70557619096,77182.258203213,-6.90610557970312
22.05,1497.04825779537,1403.88514367145,1268.96435263888,147.929979248507,83.4746899952698,-3184.86917762098,-5391.65495880734,77049.0084564066,15.7034374092144
22.1,1495.12383933171,1403.09697880226,1268.66865864238,147.340834369202,83.5529391562936,-3182.37442515873,-5380.13232392162,76954.0459605977,46.0660162986179
22.15,1494.26918438513,1402.23620041704,1268.48762075195,147.476244526865,83.5684607534197,-3180.77841539307,-5363.5956493395,76915.7313308834,71.5348268267096
22.2,1494.06248046056,1400.73218193765,1268.3351685426,148.273174259618,83.2512357130728,-3179.25288026931,-5326.36680597296,76912.4538075018,86.170620207926
22.25,1494.2502606836,1398.55132232597,1267.84018034802,149.678970191609,82.7639386231748,-3177.2892316351,-5278.26480983268,76930.5280432081,94.061369191681
22.3,1494.73052583852,1396.62055699463,1265.03973306841,151.928638192931,83.6670781408261,-3173.93325576298,-5311.76287426405,76962.2215914799,132.102331047434
22.35,1495.35946663964,1395.57355487233,1264.93419025777,153.206586435397,83.6559689425556,-3173.53038218828,-5287.28054170924,77002.1574662763,146.01333079524
22.4,1495.77024708335,1394.9747338047,1265.43996380195,154.037766381185,83.5851743755192,-3173.85259113041,-5256.09006301416,77030.0019565458,156.522427884531
22.45,1495.66962872154,1394.43685229746,1266.06360213479,154.513582405263,83.5169895625422,-3173.96128049042,-5221.8224063586,77029.8324843175,165.523421528113
22.5,1495.34309980889,1393.94844679263,1266.96220157598,154.783431217195,83.3624093895192,-3174.17769280056,-5179.16182657906,77016.0548415816,170.606318305344
22.55,1495.22392054659,1393.44393435362,1268.08229319142,155.179055811446,83.1161931935401,-3174.73554220466,-5127.96838802109,77011.1792094388,171.166658045841
22.6,1493.08751950521,1392.7153292437,1269.21645849874,154.38151281968,82.7860290568231,-3173.68519007096,-5065.58874011393,76901.738055846,169.966875606147
22.65,1490.87565720855,1391.51989808089,1270.17379163228,153.733550824005,82.3382284504673,-3172.04212139034,-4992.3007436467,76782.3572161397,164.070250712487
22.7,1491.09710649116,1389.98635106579,1270.53612905253,155.068228559668,82.0550718745304,-3171.54082739079,-4927.91600490243,76790.1486732109,157.074018314611
22.75,1491.11435765076,1388.78549278559,1269.8578053585,156.515785773844,82.5528243257086,-3170.3448742517,-4904.7068163216,76785.4119817628,166.378029177186
22.8,1491.24072025764,1388.31666759918,1269.09621399766,157.850959817123,83.5537189661552,-3169.74600066622,-4905.55774690946,76784.5837292711,184.94090775997
22.85,1491.91175308667,1388.29147236364,1268.91810057807,159.244535566235,84.5405009999033,-3170.39548045717,-4900.22964907156,76811.462144928,200.03895839445
22.9,1493.14211799186,1388.21631428007,1268.64626679368,161.061014292787,85.5960631285092,-3171.39488510761,-4894.64293366691,76867.6710393311,213.6739813359
22.95,1494.54173426798,1387.94174936207,1267.78124394199,163.237174156128,86.8982406729293,-3171.9329434454,-4899.78643020248,76933.1163737626,230.566173343217
23,1495.29893487646,1387.71272793316,1266.4559072868,165.109135000892,88.5082201314094,-3171.69780410812,-4918.71207593908,76966.2568676319,253.134466845873
23.05,1494.69610924306,1387.82522082692,1265.55617726871,165.826267272591,90.1166310785502,-3171.07285761756,-4932.16657205183,76929.3288246769,274.933196203376
23.1,1494.21327015771,1388.2671775403,1265.4973498456,166.234254100102,91.4839388323517,-3171.48863874405,-4928.16326641925,76899.1569730075,288.879293989742
23.15,1494.61981821605,1388.80432296366,1265.83745266004,167.070546094213,92.7046924453329,-3173.00818236039,-4914.46561537658,76917.0337855758,296.465624057818
23.2,1495.10420773493,1389.29866188614,1266.25731554163,167.936664177556,93.8675359366799,-3174.66639751981,-4896.44979273783,76940.8472298924,300.654281321927
23.25,1495.40394652955,1387.99976632129,1266.7133133564,169.219913676766,94.0468338299413,-3174.91030712001,-4821.47522986559,76958.2054939378,280.55959778515
23.3,1495.38567059759,1386.29675697441,1267.07838379523,170.4562154922,94.0053890591091,-3174.5281587022,-4733.92907775966,76960.9620691275,253.836181202637
23.35,1495.4714226841,1386.78828390841,1267.147615892,171.108436298679,95.3366707132619,-3175.75482596942,-4726.24160945323,76968.189510106,256.399282245831
23.4,1496.57690294001,1387.09763486287,1266.75976188174,172.609587351604,96.8003415586263,-3177.29530059156,-4728.60280893139,77029.9489653395,259.098982786667
23.45,1498.60570739933,1387.56916758195,1265.99564222691,174.764509689472,98.5436740021183,-3179.40833924931,-4748.83427672303,77141.766910082,265.373303009257
23.5,1501.05084655754,1388.65598234836,1265.39358850576,176.930192496521,100.543050702586,-3182.49130276793,-4783.38005717098,77276.8239157053,274.981944262847
23.55,1503.80626652555,1390.28885004981,1265.48357329255,178.893435848547,102.490102089613,-3186.83779053992,-4812.69432153154,77429.6746894698,280.894778851784
23.6,1506.86235004797,1392.0407887756,1266.30676789094,180.776139875094,104.131030661225,-3192.14797008866,-4821.57507335418,77599.9283335173,277.538159403472
23.65,1509.88384227036,1393.40138202991,1267.62545756815,182.599297083921,105.312371357716,-3197.58792797556,-4801.10060120495,77770.1361945902,262.147793819583
23.7,1512.38398837267,1393.72206825585,1269.33275211954,184.292866864298,105.731014532578,-3202.19372976322,-4733.71236307663,77914.4858194118,228.745800940905
23.75,1514.20986937984,1393.8871546598,1271.58240157195,185.446155199773,105.780998702717,-3206.62701538816,-4641.7823222513,78023.101409998,186.472822900151
23.8,1515.94149149744,1395.34620700585,1274.48561529256,185.963757015412,106.206710365327,-3212.53270113311,-4568.73015918092,78123.604683938,151.456919782929
23.85,1518.21008555967,1397.52019236259,1277.79097844125,186.535291576031,106.820425799762,-3219.74575385413,-4505.69496842153,78248.6447227848,119.184512300369
23.9,1520.98925250558,1399.54182326658,1281.1597623203,187.535336853344,107.311266848438,-3227.29847742055,-4436.41173035992,78396.9348292738,83.1748862310811
23.95,1524.02113602057,1401.00462057716,1284.43822665257,188.974960476748,107.525958693903,-3234.54811101216,-4352.98037424409,78554.5336485357,40.600827384271
24,1527.17631521999,1402.24699797786,1287.57574716031,190.677630549876,107.666838728759,-3241.60425377519,-4267.59495008001,78714.0223367998,-3.67512703572307
24.05,1530.52162244918,1404.07599047756,1290.5548903001,192.434361458934,108.186664893095,-3249.12117809969,-4206.69040918315,78877.8899344477,-39.5930094176789
24.1,1534.22148214957,1406.48040062781,1293.43522394039,194.326290511378,109.052379915936,-3257.26586704641,-4168.52526120935,79055.1570462737,-67.9782984890533
24.15,1538.33420195881,1409.14006291102,1296.4414860385,196.412204115367,109.972254423708,-3266.01637327258,-4135.61887392342,79250.287847728,-95.391860479159
24.2,1542.54234780498,1412.05619238037,1299.89364159589,198.37072514414,110.7861483881,-3275.39252586368,-4096.95730203836,79447.9705813339,-125.376313787558
24.25,1546.52794110542,1415.18595272902,1304.01338540601,199.918890839594,111.364306743816,-3285.30451311505,-4043.26282665616,79632.7217594389,-160.842947130703
24.3,1550.21169438532,1418.26963968302,1308.76583510213,201.075717067563,111.589641871577,-3295.46614855055,-3966.83993742167,79801.6936067592,-204.47809992776
24.35,1553.53542174469,1420.98251566087,1313.85900520527,201.976460105654,111.440947713343,-3305.3484822095,-3866.28936388065,79952.9773635712,-256.722681496701
24.4,1556.35686346202,1423.17577756149,1318.92317509768,202.673349583134,111.031854767826,-3314.42865282911,-3748.30005626962,80079.8882513209,-314.901937426922
24.45,1558.70189326857,1425.18373081297,1323.71072824142,203.150161664484,110.677042596945,-3322.77415236074,-3631.18408723389,80183.4551549764,-372.150995373085
24.5,1560.9667919978,1427.63161003722,1328.16650764252,203.493544581072,110.753126104403,-3331.11821017191,-3536.94552381993,80283.4994559108,-420.615994032797
24.55,1563.61585905593,1430.63577810288,1332.28190271211,203.980746425078,111.332227372524,-3339.89786267246,-3470.30367312912,80403.8367342763,-458.967200650502
24.6,1566.83241002364,1433.68665966658,1336.01204267581,204.913763062363,112.153292923165,-3348.82277038702,-3417.06354436702,80554.1180192593,-492.595964307324
24.65,1570.42849751903,1436.39490247735,1339.44048402225,206.271655723876,112.949189511208,-3357.51486491582,-3362.20997518066,80724.5258362219,-526.759051605811
24.7,1574.17099213055,1438.83007242708,1342.70343288474,207.84764197302,113.676245253996,-3365.95955076042,-3303.56487033109,80902.1296270907,-562.019113856349
24.75,1577.9094039468,1441.30139379423,1345.87055011967,209.428738714084,114.457871561755,-3374.34377562789,-3248.98942899644,81078.6245126974,-595.546166842017
24.8,1581.49020510811,1444.01818778973,1349.01995236986,210.824736722416,115.361687098236,-3382.78310205093,-3202.90897707945,81245.7169588204,-625.858081954811
24.85,1584.85831119595,1446.99836021579,1352.2819509807,211.952631308923,116.323703971877,-3391.360203727,-3161.95322044069,81400.8205812259,-654.523666750361
24.9,1587.96792580389,1450.2286795069,1355.74612935074,212.752202182779,117.285178127156,-3400.10602557741,-3122.89303317161,81542.1822639302,-683.015996727051
24.95,1590.7376236197,1453.67415948182,1359.43245291643,213.162830762978,118.215308595266,-3408.95279108605,-3083.86242110874,81666.3350382797,-712.093775390588
25,1593.1752208,1457.16073681024,1363.17241306591,213.284956052495,119.106959984945,-3417.63074852057,-3044.64024487167,81774.1476909285,-741.879002305054
25.05,1595.35739183201,1460.46542840645,1366.68903126783,213.312075713838,119.984512585033,-3425.79448124599,-3006.9644234167,81870.0726980762,-771.701406850446
25.1,1597.38222809025,1463.47035710495,1369.79326474952,213.397926581935,120.888314016664,-3433.26249784357,-2972.96444878519,81959.3683979834,-800.591424029508
25.15,1599.43682457713,1466.25283218427,1372.43916609966,213.663814785277,121.894728628872,-3440.18338160715,-2946.30446437689,82051.1581753601,-827.075799206142
25.2,1601.78217259959,1469.07920915591,1374.73856421099,214.175870997972,123.104596499951,-3447.04176940519,-2931.64436589722,82158.1830973075,-849.379188165851
25.25,1604.64067637691,1472.07536954464,1376.83520358473,215.015989725272,124.523265481819,-3454.21344320886,-2928.30185613559,82290.9815289358,-867.728933707078
25.3,1608.02223880351,1475.12664448528,1378.86516562957,216.198221430902,126.021745658718,-3461.72434500203,-2928.10806124612,82449.480733817,-884.916877996083
25.35,1611.7207037521,1478.10003967892,1380.90834716607,217.61796883901,127.481909307109,-3469.38010575033,-2924.05171067224,82622.3381026567,-903.277829807883
25.4,1615.37678652594,1481.06174385827,1382.99476270829,219.016733644507,128.913942384259,-3476.98795242832,-2917.11167078219,82790.3288385491,-922.310171365031
25.45,1618.71563031947,1484.21799131824,1385.12225919211,220.1539031458,130.417857638736,-3484.50516719608,-2914.07901017297,82938.6727789102,-939.636913813217
25.5,1621.68241468912,1487.72595403541,1387.26009906273,220.949838050151,132.080256891743,-3491.99975780694,-2921.55030391508,83064.7388468192,-953.296350753824
25.55,1624.23767748184,1491.58406598399,1389.3995692275,221.369674296198,133.889524380681,-3499.45106654336,-2940.38939723147,83167.338597549,-963.390584036581
25.6,1626.44172942086,1495.63257939412,1391.53927570306,221.486186405352,135.744636273927,-3506.79243211383,-2966.19219607045,83250.8793428329,-971.900346814397
25.65,1628.52744839396,1499.67912067321,1393.66472966665,221.49273818072,137.537544569775,-3514.05312116634,-2993.96977273624,83329.004614983,-981.035645863405
25.7,1630.65027500911,1503.47211304929,1395.66466248011,221.582880417938,139.181109662036,-3521.07550338453,-3019.81546822065,83411.3129685095,-992.396071914511
25.75,1632.86305336618,1506.76743105264,1397.41540098287,221.889192356498,140.603038019372,-3527.61003195061,-3040.15206832373,83501.4661967123,-1007.17244335581
25.8,1635.24853071412,1509.45200889063,1398.82835960495,222.515043424099,141.790616306379,-3533.55563414998,-3054.23007564906,83604.2737928657,-1025.47626657696
25.85,1637.91254518767,1511.61174901642,1399.8928403488,223.509576297786,142.805493337447,-3539.04129512798,-3064.91559831323,83725.0172944332,-1046.15293393049
25.9,1640.91971791681,1513.50122961936,1400.7052694419,224.818786569447,143.751043984076,-3544.38066867497,-3076.71555707625,83866.1996900255,-1067.40146847652
25.95,1644.19529931427,1515.41767335638,1401.38776151822,226.280174609667,144.741109468554,-3549.83810839393,-3094.44409929159,84022.9182222399,-1087.17592768061
26,1647.56963865035,1517.49794328999,1401.99163358448,227.740332606124,145.835005586053,-3555.42310279438,-3120.15026795518,84185.182085434,-1104.35441138893
26.05,1650.78754079225,1519.75717989889,1402.5379822997,229.033104034506,147.036156092713,-3560.95935815246,-3152.98071074206,84338.8972326802,-1118.75757264916
26.1,1653.60045760597,1522.1821753744,1403.0389412552,230.004349770611,148.332829297436,-3566.2517624562,-3191.61636338413,84470.5709355484,-1130.38547505367
26.15,1655.86919495662,1524.75176175599,1403.50719376396,230.566785982887,149.705150079677,-3571.18321231203,-3234.7336395361,84572.733549458,-1139.37532968417
26.2,1657.61800941158,1527.38613280258,1403.89966466125,230.771244476025,151.126895423934,-3575.67392697897,-3281.3899377811,84646.7686916286,-1145.98219499776
26.25,1659.00534226804,1529.94591541644,1404.20826171612,230.752630201663,152.52083496768,-3579.73510881496,-3327.88719389652,84701.9162532865,-1151.54833207356
26.3,1660.25616417368,1532.25202783096,1404.42639133439,230.70286950505,153.786494500402,-3583.40028570156,-3369.33026348292,84750.7911695796,-1158.03442163214
26.35,1661.63282858399,1534.12016225301,1404.5100728513,230.847511501527,154.840005960531,-3586.69906486961,-3401.98414030806,84808.1950301417,-1167.04692525225
26.4,1663.3274452481,1535.45879901519,1404.42223832712,231.341184299099,155.645448411612,-3589.68534621507,-3424.70599242237,84885.0697744362,-1179.26261455125
26.45,1665.2996226621,1536.24354463399,1404.11442827025,232.174806703796,156.209460218453,-3592.27765190383,-3438.52537703835,84979.6684285511,-1194.32277154499
26.5,1667.40594560407,1536.55801855471,1403.55994439701,233.235183437863,156.588369847867,-3594.41328544295,-3446.94646744067,85084.6009733627,-1210.93025033771
26.55,1669.53838353114,1536.63639678914,1402.81451793061,234.371439170061,156.881131456394,-3596.23795957979,-3455.44921806344,85193.6121538836,-1227.13883102935
26.6,1671.56282682242,1536.79375823373,1402.00660694766,235.376868665671,157.196286686828,-3597.99719853498,-3469.51965504456,85298.8020887391,-1240.98189271501
26.65,1673.32762338291,1537.25563165727,1401.2498162481,236.062227244415,157.600531753019,-3599.84114329175,-3492.27059095944,85391.4100962416,-1251.26055363786
26.7,1674.65611719445,1538.11336178734,1400.66926481322,236.259553814081,158.08151360717,-3601.80247892659,-3522.13271672843,85461.5404865867,-1258.27830602785
26.75,1675.41000864572,1539.24213523555,1400.33696651913,235.903665514754,158.533337763319,-3603.72943095661,-3552.55985011894,85501.5637199558,-1264.0988190218
26.8,1675.59398855275,1540.44332786355,1400.30382514677,235.040032519288,158.819969735762,-3605.50331143578,-3575.57406312554,85511.9184604054,-1271.38578523328
26.85,1675.33923759555,1541.55188810679,1400.57084423752,233.804768742877,158.848388022055,-3607.08837196288,-3586.14131495197,85499.547339863,-1282.0652073639
26.9,1674.75692446563,1542.39710065411,1400.99806273305,232.35195528388,158.592429631231,-3608.31921518102,-3583.83462561448,85470.8729858404,-1296.4034209358
26.95,1674.10969191853,1542.9049648251,1401.41909392007,230.912692219112,158.094492028252,-3609.19732231455,-3572.39290942514,85440.0393108723,-1313.502476963
27,1673.67525281072,1543.05361781418,1401.67992712399,229.711343268943,157.421509664678,-3609.78899889496,-3556.78996122692,85422.0327489702,-1332.11856604725
