t,f1,f2,f3
40.45,1423.4259902607,1417.94953919995,1414.44701922846
40.5,1420.71092915195,1416.67423641351,1413.24899393165
40.55,1417.82242178029,1415.31587475046,1411.93601808353
40.6,1415.4970553838,1413.94073202783,1410.62019519524
40.65,1414.06817053969,1412.65680526166,1409.37231703235
40.7,1412.82596283938,1411.56350435584,1408.21658138254
40.75,1410.95952579337,1410.74155535774,1407.15160243444
40.8,1408.17044710759,1410.23907210289,1406.16814630012
40.85,1404.87267610671,1410.03654751958,1405.24286262011
40.9,1401.67605423917,1410.02272913423,1404.31149760906
40.95,1398.76113935813,1410.05354446936,1403.32167133012
41,1396.09502497572,1410.00249033793,1402.25733649403
41.05,1393.7345106936,1409.74341894868,1401.11659173393
41.1,1391.73354347936,1409.1890506455,1399.93881916928
41.15,1390.01684495359,1408.33558912257,1398.81350539659
41.2,1388.40567243523,1407.25472487055,1397.85580277374
41.25,1386.76293964598,1406.0349773951,1397.142933453
41.3,1385.15909549731,1404.77201697409,1396.73479767948
41.35,1383.6938672519,1403.53958756311,1396.66239731003
41.4,1382.22377161059,1402.34756286185,1396.90974319766
41.45,1380.46582660409,1401.12242145213,1397.46127528069
41.5,1376.18865758126,1398.05486489726,1398.26876207034
41.55,1370.1433911133,1395.64871931652,1399.25056027508
41.6,1368.31109883059,1394.36811679768,1400.31608269311
41.65,1367.03391898386,1392.77560922003,1401.40945025173
41.7,1365.81980729051,1390.84897332889,1402.50135164613
41.75,1364.79438970947,1388.72728484188,1403.62052902665
41.8,1363.86541519665,1386.48712707046,1404.79867898015
41.85,1362.79810447368,1384.14221973972,1406.06779993542
41.9,1361.12567429629,1381.542706934,1407.48902578128
41.95,1358.16722855596,1378.60484761781,1409.09784946536
42,1354.86044475915,1376.08449053271,1410.90382901296
42.05,1352.96099582027,1374.50098213741,1412.83940487553
42.1,1352.25416035015,1373.43580742151,1414.83594234198
42.15,1351.56135703287,1372.3204043901,1416.82675286864
42.2,1350.31225391421,1370.96811637093,1418.7360360815
42.25,1349.04797661148,1369.71593319554,1420.47501209881
42.3,1348.7416784431,1368.93448790095,1421.95689037411
42.35,1349.52282676542,1368.59870133823,1423.17970893528
42.4,1350.85116268593,1368.52230232534,1424.19503963693
42.45,1352.25594715078,1368.63303534467,1425.06657542862
42.5,1353.5371630524,1368.92671644413,1425.88664036079
42.55,1354.53955789871,1369.33415122667,1426.75226550746
42.6,1355.0656603788,1369.75258913318,1427.74749032246
42.65,1355.18095203338,1370.15067115611,1428.89141462878
42.7,1355.38820941447,1370.67733567429,1430.16481546518
42.75,1354.4998435785,1371.50946033194,1431.5474134826
42.8,1353.04099578489,1372.58442569823,1432.99970936229
42.85,1355.79479298253,1373.66711946112,1434.4801625362
42.9,1358.77082478051,1374.58893754774,1435.93212593744
42.95,1361.3337842422,1375.41908850184,1437.25073562554
43,1363.80574444953,1376.3607145375,1438.36672866632
43.05,1366.33624637476,1377.48786940093,1439.50456444571
43.1,1368.67690438495,1378.73555410496,1440.83671062363
43.15,1370.35546599402,1380.01155829588,1442.49684153786
43.2,1370.73986098742,1381.22518119677,1444.56292287051
43.25,1370.36284734662,1382.3019020438,1447.06416190804
43.3,1370.88585597555,1383.18303844957,1449.96395090053
43.35,1372.61668430069,1383.91345966218,1453.1954163373
43.4,1374.83599058012,1384.61036630896,1456.59928831875
43.45,1377.18225379869,1385.39938592391,1460.00233678502
43.5,1379.98447352041,1386.37615646129,1463.37462384016
43.55,1383.69862470684,1387.40464041977,1466.75447783837
43.6,1387.94982652244,1386.63078811652,1470.19817871651
43.65,1391.90299137504,1387.30394729011,1473.75915224902
43.7,1395.1916471905,1389.23023145052,1477.50681759616
43.75,1397.88512644026,1391.25838768421,1481.53802394129
43.8,1400.07096832149,1393.35061669216,1485.89085788983
43.85,1401.83063626465,1395.51214119401,1490.55621537318
43.9,1403.37205395349,1397.68565792891,1495.43866748687
43.95,1405.15978707642,1399.78701645711,1500.38143010486
44,1407.78910287328,1401.57837809154,1505.23613221472
44.05,1411.4983491411,1402.92568774117,1509.88571711012
44.1,1415.98782761868,1404.5979692789,1514.27448477862
44.15,1420.67310297649,1407.2334912954,1518.39223701966
44.2,1425.1173780699,1410.48211255479,1522.3108714294
44.25,1429.15382305789,1413.77026281545,1526.15392279705
44.3,1432.61932029176,1416.92640295512,1530.02534163983
44.35,1435.27210511877,1420.29948218606,1533.95524693811
44.4,1437.05695322123,1424.20821901341,1537.92520865779
44.45,1438.25915068286,1428.47956183094,1541.85836041532
44.5,1439.26573561761,1432.77183338886,1545.63380727474
44.55,1440.47331681362,1436.90831904408,1549.15445728929
44.6,1442.23323140235,1440.81908469272,1552.36688830175
44.65,1444.77504593767,1444.39902875644,1555.23299274958
44.7,1448.1632056862,1447.55839722029,1557.76111969386
44.75,1452.1602329473,1450.3752502397,1559.994298716
44.8,1456.2888140356,1453.18047757156,1562.0088190984
44.85,1460.00440557346,1456.33179835547,1563.90125915793
44.9,1462.91934644372,1459.88777602656,1565.72947350551
44.95,1464.90278853588,1463.64515094084,1567.49583358191
45,1466.06687910009,1467.44411588244,1569.17930820999
45.05,1466.68926829562,1471.29471371013,1570.73831909628
45.1,1467.19356306959,1475.20156207756,1572.08710877473
45.15,1468.01652602129,1479.02883079551,1573.15605208148
45.2,1469.4994011914,1482.57188101069,1573.94502484053
45.25,1471.84919663479,1485.6906926553,1574.50331548635
45.3,1475.0405896303,1488.35789839252,1574.90327642301
45.35,1478.82988319929,1490.6477056673,1575.23098053006
45.4,1482.81713037145,1492.70194092017,1575.54530411979
45.45,1486.50724103464,1494.74263165942,1575.88328371856
45.5,1489.43560445567,1497.0710971757,1576.30684003781
45.55,1491.33772892311,1499.91665119236,1576.86503174112
45.6,1492.21350586063,1503.25798179018,1577.53536298698
45.65,1492.32994435953,1506.88152292827,1578.29473069599
45.7,1492.17868481477,1510.49586812598,1579.10816012807
45.75,1492.29252386993,1513.87395318922,1579.9462466214
45.8,1493.12586937926,1516.89116780479,1580.80581546271
45.85,1494.94149328307,1519.49233502022,1581.70174135318
45.9,1497.68729799848,1521.62580325721,1582.66685357751
45.95,1501.03839634845,1522.9102253354,1583.74268828193
46,1504.53026650781,1523.57972037803,1585.01253224033
46.05,1507.67458505459,1524.14245954611,1586.55878847941
46.1,1510.00947603769,1524.92588921663,1588.43114310439
46.15,1511.24680087988,1526.13436720783,1590.62214703074
46.2,1511.4211528634,1527.86956134712,1593.11237222723
46.25,1510.51840154925,1530.0837058113,1595.86330790346
46.3,1508.66003999331,1532.50606993234,1598.75659161717
46.35,1506.81548368427,1534.72635674895,1601.67269408854
46.4,1505.75823872215,1536.27711518614,1604.51613602531
46.45,1506.00458108439,1536.95930698575,1607.23547448157
46.5,1507.68736901512,1536.93401004164,1609.80614040964
46.55,1510.50204709726,1536.5229283545,1612.2264796569
46.6,1513.8867968294,1536.05426350494,1614.56788199037
46.65,1517.12594426736,1535.76227805324,1616.93050782405
46.7,1519.41125330904,1535.82267536737,1619.4098166247
46.75,1520.1962657458,1536.37671102956,1622.07492748503
46.8,1519.48695385347,1537.46530236109,1624.94665490495
46.85,1517.71253994677,1538.99181634882,1627.97224862015
46.9,1515.50916414717,1540.7594903417,1631.03126735983
46.95,1513.50098843835,1542.54856757551,1633.99197576961
47,1512.23961965416,1544.11270380131,1636.69508416224
47.05,1512.14657359367,1545.23212731928,1639.00793429597
47.1,1513.42648808967,1545.76205990913,1640.85153107237
47.15,1515.92027689596,1545.76567458076,1642.26955349022
47.2,1519.10844301696,1545.53195821838,1643.41031707493
47.25,1522.26191165025,1545.40772920429,1644.43369746403
47.3,1524.64715982381,1545.67095440117,1645.5050138023
47.35,1525.67996892392,1546.45364306606,1646.77716055732
47.4,1525.04676394631,1547.71737036682,1648.33640709135
47.45,1522.86422814322,1549.29085085502,1650.16267264758
47.5,1519.66503998659,1550.95426127102,1652.14742196986
47.55,1516.2378571732,1552.49037588211,1654.12291270635
47.6,1513.37267383869,1553.71849171018,1655.90624653843
47.65,1511.61802444645,1554.4956042897,1657.31539938941
47.7,1511.152083081,1554.76997090248,1658.25206543885
47.75,1511.80912544333,1554.57160755191,1658.73833375378
47.8,1513.09217619596,1553.73454014609,1658.87800473543
47.85,1514.35194216138,1552.16605933491,1658.85338167703
47.9,1514.95628471305,1550.43126544142,1658.68007234196
47.95,1514.31480464231,1548.94195455975,1658.40941396747
48,1512.09958338445,1547.92671339621,1658.34355676955
48.05,1508.33734718015,1547.42300350033,1658.57172444891
48.1,1503.42892959283,1547.30604220589,1659.05443351611
48.15,1498.06746077626,1547.31411562233,1659.61678427861
48.2,1492.99763422462,1547.11278903393,1660.01538232953
48.25,1488.88252321655,1546.33679908495,1660.02312351103
48.3,1486.14656710439,1544.7750926758,1659.45797432677
48.35,1484.77998558974,1542.51225040458,1658.18064994184
48.4,1484.29711522868,1539.79731102638,1656.21597501802
48.45,1483.85421889317,1536.90231920024,1653.82962493324
48.5,1482.9288128487,1534.0285035092,1651.34374165012
48.55,1481.03765516744,1531.35752998673,1649.00717051205
48.6,1477.81071280992,1529.08528657608,1646.92351215563
48.65,1473.22204316334,1527.36313018544,1645.08560649114
48.7,1467.59962706786,1526.21415945555,1643.45533818591
48.75,1461.52382604644,1525.48703004153,1641.93764121786
48.8,1455.63562692661,1524.88401536378,1640.34308702086
48.85,1450.48480085082,1524.07298183565,1638.46418393944
48.9,1446.46453740184,1522.77009303887,1636.1617645792
48.95,1443.74245891434,1520.76447118317,1633.37270411101
49,1442.17377931784,1518.00951632706,1630.13588764763
49.05,1441.26684746352,1514.63262045027,1626.56145318629
49.1,1440.35051465298,1510.94713620696,1622.8769664228
49.15,1438.70128330861,1507.30226051148,1619.34619039123
49.2,1435.80365266358,1503.92557105837,1616.12871588505
49.25,1431.49374537679,1500.9427268461,1613.26586150145
49.3,1426.00552090316,1498.39746375168,1610.6885835103
49.35,1419.85559912407,1496.22338901378,1608.24807666859
49.4,1413.67812517285,1494.20463348588,1605.75370064451
49.45,1408.14634791539,1492.04302301637,1603.05457633334
49.5,1403.77959259123,1489.44703699418,1600.07787245578
49.55,1400.78573638239,1486.19242995284,1596.81148692768
49.6,1399.0075346342,1482.17695052166,1593.28539110425
49.65,1398.0846053711,1477.46292964372,1589.63600703644
49.7,1397.50426208173,1472.27258480619,1585.95550679042
49.75,1396.61768287117,1466.90451275817,1582.33793943431
49.8,1394.832329256,1461.72515163317,1578.9068223899
49.85,1391.82315413239,1457.0703014552,1575.71474060944
49.9,1387.34164561976,1453.11186210172,1572.73024318892
49.95,1380.40340056668,1449.81896888143,1569.86787847465
50,1374.53349073311,1446.995961602,1566.97428093891
50.05,1369.58123916054,1444.39613332413,1563.95012428456
50.1,1365.50878765389,1441.75045363492,1560.76946005888
50.15,1362.72483820849,1438.79496608635,1557.38791679816
50.2,1361.27998731952,1435.40458472519,1553.81307111525
50.25,1360.8252580993,1431.6184508379,1550.12475608982
50.3,1360.72797125432,1427.62101312022,1546.40529776662
50.35,1360.09339170247,1423.67726443816,1542.5859040112
50.4,1358.38597754989,1420.06187686139,1538.73627629945
50.45,1355.89697802875,1417.02813311939,1535.06599417666
50.5,1352.7755926039,1414.70759673925,1531.65812165667
50.55,1348.83988595473,1413.07957553131,1528.57036232123
50.6,1344.19068555032,1411.97431721773,1525.793691863
50.65,1339.45000776661,1411.12019213202,1523.27614365113
50.7,1335.59496253835,1410.22951272954,1520.95996403099
50.75,1333.26171184199,1409.03140654255,1518.67755076271
50.8,1332.40177924768,1407.37771809555,1516.28980122008
50.85,1332.64947127564,1405.30998910268,1513.80173574141
50.9,1333.45625757294,1402.96572553235,1511.29129098388
50.95,1334.15655840086,1400.53432011557,1508.88174993637
51,1334.070958233,1398.21894264306,1506.67505712169
51.05,1332.66602268796,1396.17814936706,1504.77142873999
51.1,1329.88803806908,1394.48763277965,1503.24374018792
51.15,1326.15180602001,1393.14669339143,1502.17371774958
51.2,1322.0252146068,1392.0319651876,1501.55404005815
51.25,1318.01780256914,1390.97924539155,1501.31985553947
51.3,1314.55490108646,1389.81046313925,1501.36416909174
51.35,1312.01647082774,1388.36696976102,1501.27338027709
51.4,1310.68033612359,1386.58276963769,1500.57972288973
51.45,1310.52415477476,1384.46892811411,1500.32070625284
51.5,1310.09028581564,1382.14069164285,1499.92732372817
51.55,1305.79645784268,1379.77655383186,1499.2732146783
51.6,1305.58398066489,1377.53690180215,1498.50612597758
51.65,1305.3630359086,1375.53876886302,1497.82568033763
51.7,1303.43682691414,1373.82920474806,1497.38450930694
51.75,1300.11656343588,1371.89165000186,1497.15769245645
51.8,1296.01156564,1367.39968218899,1497.00587917068
51.85,1291.75209494119,1365.56174565871,1497.00637390849
51.9,1287.87469841783,1364.68079473543,1497.29090260848
51.95,1284.15227583003,1363.53528133797,1497.66729655973
52,1280.73793024093,1362.17123406851,1497.83373202984
52.05,1279.36166631516,1360.67957195124,1497.57348987691
52.1,1280.34145922473,1359.09359227781,1496.88120919639
52.15,1282.02575784873,1357.35959777626,1495.96430548671
52.2,1282.78593473076,1355.08666130617,1494.98220154165
52.25,1282.23126148906,1352.38018348963,1493.98975472616
52.3,1281.11388519333,1350.48195265707,1493.1196389525
52.35,1279.87280883386,1349.75662631034,1492.51265956945
52.4,1278.3025305786,1349.38462272855,1492.18364433856
52.45,1276.47758655824,1348.62718040495,1492.04243572533
52.5,1274.95304193358,1347.44331633991,1491.97513648846
52.55,1274.26252776565,1346.42691598452,1491.90227095641
52.6,1274.53804766598,1345.93254665448,1491.81364554646
52.65,1275.5981950207,1345.70698008052,1491.68233402963
52.7,1277.27050384528,1345.46340277067,1491.45478238846
52.75,1278.87505425002,1345.18150879204,1491.14559137031
52.8,1276.33400634199,1344.86257875808,1490.8314869047
52.85,1277.70637048011,1344.43458600153,1490.66937612217
52.9,1279.39629114077,1343.82090928453,1490.78730962286
52.95,1279.42291457385,1343.17642666554,1491.25440292481
53,1278.51333845756,1342.86023483577,1492.05949184633
53.05,1277.49319962457,1343.02798800041,1493.11041062401
53.1,1276.83345210809,1343.47199522548,1494.33044779451
53.15,1276.73663035013,1343.79804076997,1495.61680190898
53.2,1276.79212027378,1343.83303164536,1496.90487128727
53.25,1276.58980036745,1343.70450496499,1498.20795477566
53.3,1277.42917756714,1343.62661205527,1499.62070441157
53.35,1280.07352004577,1343.68351676397,1501.2501109181
53.4,1283.20808414759,1343.85408168879,1503.15206421696
53.45,1285.35451880292,1344.13001052163,1505.35295133557
53.5,1286.29368066264,1342.69527101736,1507.82884445278
53.55,1286.96593555399,1340.77822227708,1510.53564241585
53.6,1287.99132394918,1341.57322717115,1513.44974339212
53.65,1289.23007940698,1342.53617125264,1516.53416484658
53.7,1290.71951854832,1343.53399479188,1519.68364650053
53.75,1292.88544550898,1344.78366937661,1522.8426190128
53.8,1295.98516631791,1346.24625213331,1526.00441367729
53.85,1299.82533383317,1347.68182955955,1529.18505657906
53.9,1303.91487328453,1348.74781256754,1532.46268814186
53.95,1307.86054714813,1349.05813677849,1535.96667747019
54,1311.62299653729,1349.28341368275,1539.78926564597
54.05,1315.25173060912,1350.70651160009,1543.9443851864
54.1,1318.48860643684,1353.31150872638,1548.40604839774
54.15,1320.90903350633,1356.25913763213,1553.05084674071
54.2,1322.53466100151,1359.04748422138,1557.73439736929
54.25,1323.9655702727,1361.91563652531,1562.35366464176
54.3,1325.85932417793,1365.3532312234,1566.8671947426
54.35,1328.54020283685,1369.26453745887,1571.27522207059
54.4,1331.97915775302,1373.24534972804,1575.63059506721
54.45,1336.00223916767,1377.11954964035,1580.01569775319
54.5,1340.31430001798,1380.8854373075,1584.51167031666
54.55,1344.43784928526,1384.5089401602,1589.18677927699
54.6,1347.85141844551,1387.90982344242,1594.06886056889
54.65,1350.30302246868,1391.16169718937,1599.1609740454
54.7,1351.90061037466,1394.59755009675,1604.4078105977
54.75,1352.9656953034,1398.60139145855,1609.69945188619
54.8,1353.87365786114,1403.19380778105,1614.91933711437
54.85,1354.97107397201,1407.94693171849,1619.95199040772
54.9,1356.60546413204,1412.38227968386,1624.70486059838
54.95,1359.06580750541,1416.35442302367,1629.17092139626
55,1362.49142766905,1419.9706990941,1633.38658887528
55.05,1366.72025717437,1423.35085860075,1637.41994097296
55.1,1371.30822576174,1426.55497984076,1641.35325371133
55.15,1375.72899945258,1429.68387019964,1645.28224020322
55.2,1379.5059515659,1432.88377885304,1649.27216672205
55.25,1382.30219251384,1436.24054993634,1653.3138215155
55.3,1384.03374879131,1439.73201571634,1657.31821970731
55.35,1384.94338664497,1443.32053962945,1661.18359801945
55.4,1385.59186928099,1447.02508670094,1664.82780064403
55.45,1386.68510898042,1450.83694243374,1668.16287416773
55.5,1388.7683380539,1454.65108035764,1671.12055337836
55.55,1392.04278676273,1458.25876609235,1673.65348460717
55.6,1396.39340351304,1461.49343863325,1675.76271961868
55.65,1401.4111569005,1464.37285847045,1677.49882187476
55.7,1406.49886108966,1467.10842679304,1678.97330602143
55.75,1411.04643981689,1469.95762499694,1680.31892677625
55.8,1414.53545267293,1473.11572566639,1681.66890758369
55.85,1416.64437386404,1476.67152053752,1683.13521805598
55.9,1417.39721476564,1480.59269977645,1684.77539684182
55.95,1417.17862500896,1484.73335038092,1686.55363885176
56,1416.53390354728,1488.85283000578,1688.33983284997
56.05,1416.14114635777,1492.73950018685,1689.98895656044
56.1,1416.71945680941,1496.28031514151,1691.38179028195
56.15,1418.69434610499,1499.44893258155,1692.43088883761
56.2,1422.06178423719,1502.2693954113,1693.09360010055
56.25,1426.37161745293,1504.80221508033,1693.40556963801
56.3,1430.85862693209,1507.14611340405,1693.48111676117
56.35,1434.70686644843,1509.45215147909,1693.50674229784
56.4,1437.24300493721,1511.86438375878,1693.66354825257
56.45,1438.12446215258,1514.48310611958,1694.10639109382
56.5,1437.40946101536,1517.31268768301,1694.94171496208
56.55,1435.57652438185,1520.20197496116,1696.15447082261
56.6,1433.40848735818,1522.93360752754,1697.65434699182
56.65,1431.78322901304,1525.25690908472,1699.26681838413
56.7,1431.41479131889,1526.97739281318,1700.78213782346
56.75,1432.70825082987,1528.00479984523,1702.00113911188
56.8,1435.62952165572,1527.97210915284,1702.79996488614
56.85,1439.25944939915,1526.91417231864,1703.18193140212
56.9,1442.88767666506,1525.5569239685,1703.24230132663
56.95,1445.93355425736,1524.39282080118,1703.19823528763
57,1447.73588557531,1523.73420068675,1703.31280024126
57.05,1447.90693204947,1523.70462046625,1703.82730734416
57.1,1446.5231699936,1524.25204155673,1704.87815435636
57.15,1444.03114700717,1525.1983353638,1706.47133665321
57.2,1441.17528789063,1526.22521802479,1708.47668012867
57.25,1438.83226393609,1526.88057894995,1710.68311444398
57.3,1437.63225645534,1526.79709461105,1712.83511405066
57.35,1437.9370927842,1525.95386593119,1714.70090767676
57.4,1439.88580489753,1524.58329120782,1716.15559878012
57.45,1443.19496421207,1522.96029219674,1717.19842562546
57.5,1447.11763721283,1521.34378594131,1717.93776328984
57.55,1450.60808565898,1520.01809328704,1718.43594857127
57.6,1452.72932288579,1519.34269155728,1718.96711955147
57.65,1452.96608807274,1519.56901672003,1719.90454950066
57.7,1451.29975694986,1520.71234745676,1721.46095211691
57.75,1448.17091276576,1522.57267752464,1723.69273517163
57.8,1444.38666097724,1524.82175031453,1726.49462475538
57.85,1440.94256396003,1527.05792504139,1729.58966859416
57.9,1438.73663797195,1528.89092873014,1732.61433555969
57.95,1438.32701523265,1530.01403219655,1735.19255449162
58,1439.76108821077,1530.31114300186,1737.05449329677
58.05,1442.54749634181,1529.89585947308,1738.14155679107
58.1,1445.89619293657,1529.09064107872,1738.63317220641
58.15,1448.89036705442,1528.28445729575,1738.8309947327
58.2,1450.60655398802,1527.77080994901,1739.0027559159
58.25,1450.34068575047,1527.76140451655,1739.37922588238
58.3,1447.7940693169,1528.33676719531,1740.1037201115
58.35,1443.30901978833,1529.41727312218,1741.20696318869
58.4,1437.72908935759,1530.79122055385,1742.62229035581
58.45,1432.0958752351,1532.08277147663,1744.09930463863
58.5,1427.44126088157,1532.90233002396,1745.31274787887
58.55,1424.60895483614,1532.94726368969,1745.95563693783
58.6,1423.93486187139,1532.05879897602,1745.814747788
58.65,1425.112471569,1530.23428063039,1744.79276087876
58.7,1427.31963921569,1527.6536103088,1742.94686653742
58.75,1429.47811294604,1524.69381105367,1740.52681881031
58.8,1430.49973036096,1521.80548446615,1737.87577601968
58.85,1429.55882713168,1519.38648887846,1735.31739378481
58.9,1426.31360350428,1517.57228805984,1733.06439654757
58.95,1420.94234016674,1516.19123717872,1731.18915252594
59,1414.1276901745,1515.29127383816,1729.6235621734
59.05,1406.92663825379,1514.72380474893,1728.223425126
59.1,1400.4939086135,1514.15873831971,1726.77823653251
59.15,1395.73850268756,1513.23347730868,1725.06361253788
59.2,1393.14233157837,1511.68768530022,1722.91781864237
59.25,1392.68560043301,1509.42336705575,1720.27284425439
59.3,1393.75245055231,1506.51493439637,1717.17811180571
59.35,1395.26046783191,1503.12648168451,1713.75059973237
59.4,1396.03290396605,1499.55340452285,1710.18745161863
59.45,1395.0600753102,1496.24596385322,1706.74424820368
59.5,1391.69266933386,1493.5787664446,1703.61273475918
59.55,1385.90977062215,1491.73199704247,1700.94751548301
59.6,1378.36539405306,1490.5861029493,1698.78684240444
59.65,1370.10410346643,1489.78729484196,1697.03578586696
59.7,1362.33790293657,1488.92455747685,1695.52435828506
59.75,1356.18598463984,1487.63218047607,1694.04316606597
59.8,1352.38916062151,1485.65100557439,1692.39471167674
59.85,1351.08140902879,1482.84183139796,1690.39137727051
59.9,1351.71615933325,1479.26673397869,1687.93627166346
59.95,1353.34939590141,1475.16817324828,1685.07417920734
60,1354.78361761017,1470.86625474256,1681.96034309589
60.05,1354.83390443096,1466.67167524058,1678.75725883849
60.1,1352.69331544299,1462.84202169218,1675.64879849379
60.15,1348.06164580585,1459.55173654919,1672.80935118132
60.2,1341.33792047438,1456.83827949519,1670.3175467217
60.25,1333.4636465314,1454.554700065,1668.12850707327
60.3,1325.70912403553,1452.37627513215,1666.10877885736
60.35,1319.37828771043,1449.9316221969,1664.03647868186
60.4,1315.44485140972,1446.92027486003,1661.33357000521
60.45,1314.28359581838,1443.21194710973,1657.90436237438
60.5,1315.58352177665,1438.89233980346,1653.91306195768
60.55,1318.39576736616,1434.1903247275,1649.43079098781
60.6,1321.4035542183,1429.44543435044,1644.63398223689
60.65,1323.31337725891,1425.02141716867,1639.81214085336
60.7,1323.1178437225,1421.21447686589,1635.23984379447
60.75,1320.3311924866,1418.16203774468,1631.08989824313
60.8,1315.11616104227,1415.82806783388,1627.34915630274
60.85,1308.25958519642,1414.06653384394,1623.88029929321
60.9,1301.0176157758,1412.63334594937,1620.62882503376
60.95,1294.79496538293,1411.25148679442,1617.58161629966
61,1290.72722940459,1409.64009886385,1614.62310252016
61.05,1289.41248513938,1407.5894154613,1611.59625683779
61.1,1290.72229854016,1405.03966811257,1608.3394988337
61.15,1293.91344946567,1402.12039003672,1604.84415797643
61.2,1297.72598275028,1399.09780952078,1601.27881418804
61.25,1300.69413992368,1396.28437139361,1597.89628993806
61.3,1301.60270730591,1393.96157938715,1594.97253204232
61.35,1299.75767445952,1392.29486094988,1592.71978132683
61.4,1295.18561630449,1391.31117228909,1591.26338779188
61.45,1288.6214246369,1390.88260311207,1590.57097650536
61.5,1281.32029632406,1390.7377875268,1590.42017053889
61.55,1274.72579877765,1390.5530464987,1590.50861185217
61.6,1270.16485874143,1389.79729487249,1590.58290677228
61.65,1268.4370400983,1386.3892635595,1590.491516152
61.7,1269.61520044988,1384.12756271093,1590.16684901215
61.75,1273.02093846124,1382.23420124713,1589.58197232156
61.8,1277.41239075686,1379.82892541541,1588.77409840619
61.85,1281.35738118658,1377.24563098373,1587.89746433925
61.9,1283.51027624791,1374.87389515175,1587.17862041467
61.95,1282.87680540985,1372.92651559711,1586.80183653543
62,1275.51263518848,1371.41061215023,1586.88090590677
62.05,1267.46140505181,1369.96208166676,1587.42100015526
62.1,1261.80853966412,1368.39497688121,1588.28010439303
62.15,1256.36377291583,1367.34878098276,1589.21766690826
62.2,1252.44412460451,1366.92216434957,1589.95046138332
62.25,1251.16848386068,1366.35838483427,1590.23938440786
62.3,1252.72486719295,1365.01464587448,1589.9742746776
62.35,1256.49361018595,1362.88872951027,1589.20486092562
62.4,1260.9315700309,1360.61192778017,1588.07706269134
62.45,1263.91999931684,1358.74476543079,1586.76230530429
62.5,1265.04773819046,1357.41592007414,1585.45261415757
62.55,1265.14684335492,1356.65094845477,1584.32702245923
62.6,1263.54971860548,1356.529972615,1583.50568614237
62.65,1259.31019922142,1357.02995477718,1583.03552196874
62.7,1253.01506499399,1357.91829014391,1582.86970889411
62.75,1246.87927640681,1358.83832566166,1582.8611500048
62.8,1243.23314411873,1359.55565277274,1582.82224568164
62.85,1242.8585696203,1360.05596873965,1582.58567904748
62.9,1245.4759394156,1360.34392976809,1582.06092082985
62.95,1250.46616111012,1360.28227418255,1581.26858255861
63,1256.75386151767,1359.71082273245,1580.29419781604
63.05,1262.79034672009,1358.76734851187,1579.31949081697
63.1,1266.94238051126,1357.89110561527,1578.57085966954
63.15,1268.17133343053,1357.52561351504,1578.22561118516
63.2,1266.56490140701,1357.84962629978,1578.35011645431
63.25,1263.11257010235,1358.79988098587,1578.95038608474
63.3,1258.92505980609,1360.16795208489,1579.98548249241
63.35,1254.92911003827,1361.6252508978,1581.34055149625
63.4,1252.15288527738,1362.80575475542,1582.87290411165
63.45,1251.73687465387,1363.39670287334,1584.43058727918
63.5,1254.35137518753,1363.28434783082,1585.9158142183
63.55,1259.72167819162,1362.58344084075,1587.305033177
63.6,1266.69012082866,1361.57802248953,1588.68217879449
63.65,1273.65436033961,1360.55028894631,1590.15087064656
63.7,1279.06854472152,1359.75508729588,1591.83002691255
63.75,1281.57963662035,1359.44778908282,1593.83922205463
63.8,1278.49360125299,1358.93527694602,1596.24663150136
63.85,1275.11754677791,1358.19745613916,1599.08350069398
63.9,1271.46113533174,1360.13016708388,1602.26580378886
63.95,1267.93832486231,1362.56808002255,1605.66145474315
64,1266.14745680035,1364.83392613557,1609.13103262199
64.05,1267.02396628792,1366.70191161591,1612.55687327116
64.1,1270.69346310268,1368.02068402372,1615.8540371122
64.15,1276.63982664082,1368.76586782566,1618.98234747312
64.2,1283.66342764565,1369.03043632896,1621.98927246566
64.25,1290.19345869698,1368.8426768235,1624.9638665765
64.3,1295.52865390966,1368.80175630097,1628.02070687237
64.35,1299.40779273089,1370.03856366023,1631.29389872836
64.4,1300.93064872592,1372.74942428717,1634.87352830547
64.45,1299.5975718301,1376.29645238468,1638.7708030634
64.5,1296.27492569024,1380.08192225358,1642.93168173128
64.55,1292.98763970214,1383.95154844936,1647.23966146407
64.6,1291.63293609416,1388.0071395233,1651.55844149429
64.65,1293.18177689658,1392.02238240264,1655.74687164154
64.7,1297.80824985817,1395.55937690944,1659.70151721874
64.75,1304.99181518663,1398.45908268749,1663.40139228258
64.8,1313.52689038044,1400.88625878762,1666.91474303277
64.85,1321.76875045587,1403.12083234339,1670.3544437087
64.9,1328.15516539366,1405.43589267677,1673.83964733607
64.95,1331.68967802281,1408.12321966486,1677.50917523626
65,1332.25083762483,1411.4786473547,1681.43535222044
65.05,1330.52899139674,1415.68823056441,1685.61606191291
65.1,1327.57364066492,1420.59553938778,1690.01806894974
65.15,1324.55106234691,1425.6373157164,1694.54570668265
65.2,1322.73400394606,1430.17565888191,1699.0420204565
65.25,1323.32495093718,1433.86969352281,1703.34883521623
65.3,1326.99516222559,1436.72887245416,1707.33336253718
65.35,1333.43908633273,1438.92725934503,1710.91263313837
65.4,1341.48324403467,1440.71381210472,1713.69483250093
65.45,1349.51713838205,1442.40128770172,1715.89912649934
