t,f1,f2,f3,fx,fy,fz,frx,fry,frz
14.4,1544.65030388372,1391.00312606716,1226.96531611692,230.416520995277,137.88812320708,-3283.97981460255,-1887.44015531439,75948.6533915201,-301.151426202696
14.45,1551.83583418642,1396.2000362935,1233.23059678605,232.991880257197,139.249012751552,-3299.9226637122,-1724.42815092467,76222.7421249842,-349.255966157328
14.5,1559.27525469705,1401.56464509873,1240.07100498102,235.519331384628,140.407896365361,-3316.63419351504,-1543.87344971257,76504.9573486716,-403.193598395389
14.55,1566.4557464761,1407.20711423766,1247.33845616139,237.678980578878,141.495936684078,-3333.69041357053,-1354.04371367036,76768.9461017357,-460.143815411322
14.6,1572.95031076542,1413.17996966425,1254.8506975494,239.233095082449,142.630234838721,-3350.66102903588,-1162.55914935082,76993.0404438458,-517.568475341201
14.65,1578.54628380914,1419.57313796103,1262.35613884595,240.091623152079,143.982845053114,-3367.25162272726,-980.429664714605,77166.5025768265,-571.778145724159
14.7,1583.24847208274,1426.43241050246,1269.56042698181,240.331006576072,145.724888966008,-3383.26490525648,-818.685846046038,77289.795680469,-619.062490708547
14.75,1587.24231114815,1433.70519500561,1276.24050679643,240.150477262454,147.939417718888,-3398.62200566751,-683.037507139877,77372.8304797983,-657.561575265989
14.8,1590.84596908535,1441.27639822248,1282.35437705012,239.798837787645,150.586037980101,-3413.44323958921,-571.339696244061,77432.3601532003,-687.981466171145
14.85,1594.41525677461,1448.99476735778,1288.08721998481,239.492569073398,153.489909701502,-3428.03239508934,-472.957162812226,77486.9830765515,-713.835257869566
14.9,1598.29654086462,1456.63751215978,1293.73447607401,239.429218527302,156.382747887254,-3442.71932804073,-371.512864156649,77554.9161164477,-740.553290165646
14.95,1602.75263942524,1463.98169255726,1299.56718710004,239.757288729752,159.008647253579,-3457.75003147531,-251.455346284434,77650.1179179133,-773.253089406082
15,1607.86125946819,1470.91754991027,1305.74306923611,240.507048171465,161.230059151478,-3473.22583894497,-104.333001545794,77776.8498031945,-814.580956027281
15.05,1613.53064385711,1477.49178492073,1312.28683553898,241.590911730909,163.059244017479,-3489.13381062471,69.2236786728129,77930.5710313238,-864.189392160153
15.1,1619.50785531739,1483.87014435524,1319.0870586169,242.824071385003,164.640526525261,-3505.32040463015,260.555999648988,78098.3337288466,-919.200226667449
15.15,1625.45019459391,1490.31192891021,1325.94469741989,243.966660449011,166.211302405935,-3521.56574215537,455.301344451591,78262.392784085,-975.040719278334
15.2,1630.96718373903,1497.07199594361,1332.62973388164,244.755884239866,168.020516076961,-3537.58505686701,638.17045388671,78402.7981155182,-1026.8536621068
15.25,1635.76387508614,1504.25274686574,1338.90116661999,245.043909084962,170.239105640416,-3553.03852371667,797.956258600518,78504.6405580448,-1071.10581058325
15.3,1639.74900645941,1511.80957008727,1344.58491626341,244.835890577351,172.926406970168,-3567.68095018181,930.0033186308,78563.6775407896,-1106.33859957447
15.35,1643.0511777549,1519.59959930005,1349.57071270183,244.290528216433,176.057847193844,-3581.40960988776,1034.64475355476,78586.8674214315,-1132.61946681382
15.4,1646.01482593943,1527.42697024252,1353.8123166761,243.70109004099,179.549508034256,-3594.29762224732,1115.896257165,78592.1165887531,-1150.98771779539
15.45,1649.0330786427,1535.06891845068,1357.39299689694,243.359502650152,183.238091676563,-3606.53958861108,1182.85194519807,78599.807495232,-1164.06808080096
15.5,1652.46602241552,1542.29305229976,1360.53394006712,243.498477472463,186.885681515149,-3618.41061688099,1249.47057187191,78628.6098430708,-1176.13453024202
15.55,1656.57182011096,1548.94654348711,1363.55075984617,244.233413317692,190.249901015299,-3630.24772150972,1330.53079703738,78691.8295381555,-1191.81650515429
15.6,1661.43972367057,1554.98396142594,1366.7266398544,245.549923933139,193.162042889347,-3642.31587958615,1436.585373124,78793.9923305584,-1214.52736786352
15.65,1666.97537882405,1560.44939103809,1370.21604133897,247.326547537048,195.566028930992,-3654.70363760449,1571.26725731296,78930.2689436696,-1245.60990811102
15.7,1672.93812301877,1565.48982709722,1374.01506576758,249.367716413914,197.541321682512,-3667.33781777447,1729.91330905836,79088.2249661349,-1283.90805530895
15.75,1679.00611097963,1570.33898670446,1377.97389363872,251.443536727944,199.28768594679,-3680.03079482329,1900.44616183571,79251.2724861194,-1325.89999522699
15.8,1684.84201609314,1575.23410180356,1381.85401969197,253.339090903687,201.051068491546,-3692.51283607008,2067.70247870976,79402.0915171127,-1366.96635349394
15.85,1690.11636091385,1580.33950912568,1385.44026087844,254.861766806661,203.026086474279,-3704.48319196861,2219.41773079468,79523.9043197629,-1403.40039016912
15.9,1694.42715697301,1585.69365713803,1388.58134975275,255.787137111746,205.306771137851,-3715.54070185469,2349.13303970167,79596.8061528243,-1433.32771283106
15.95,1697.93624515559,1591.16114083086,1391.21435623081,256.277145904511,207.849498784687,-3725.65136022469,2458.41975483807,79629.4841828881,-1457.02481128769
16,1700.95280766656,1596.2490053167,1393.36020686504,256.667030629232,210.372770197472,-3734.68337859417,2561.91297052895,79638.860494106,-1478.58052828
16.05,1703.82727900141,1600.80448891149,1395.03806026888,257.215102992702,212.783891109565,-3742.80363558406,2664.41588526692,79643.2189558337,-1499.13876444922
16.1,1706.91647103194,1604.72931378732,1396.11147104115,258.213413737811,215.095065510668,-3750.09793490095,2763.86343550059,79661.0407026255,-1517.64274761222
16.15,1710.51767028257,1607.92556917916,1396.96655874467,259.767966409589,217.06332839031,-3757.0363796339,2876.01721082634,79707.4125943355,-1538.97162530738
16.2,1714.7789911635,1610.43283177751,1397.91293780881,261.871883003913,218.559174693829,-3764.01896741484,3010.14305224888,79789.5750186801,-1566.08634387231
16.25,1719.63101099488,1612.41099262128,1399.11588564059,264.386245664773,219.589368163042,-3771.25356816244,3167.1366642785,79903.6161310404,-1599.52259781384
16.3,1724.79468004399,1614.10088376361,1400.59821269793,267.059484547367,220.273753141419,-3778.732773068,3340.68029448131,80034.8927064981,-1637.74970025571
16.35,1729.8521665239,1615.77112669364,1402.23585858378,269.584560000493,220.817945678105,-3786.24244834371,3518.58176259654,80161.8932016835,-1677.50718752247
16.4,1734.43869233564,1617.59300522291,1403.82514764944,271.743011607571,221.412315311179,-3793.46520615966,3688.65501862966,80265.9328621415,-1715.42265032435
16.45,1738.38326307078,1619.56839288806,1405.17777457043,273.484933077945,222.147290466128,-3800.11115454682,3844.08647080152,80338.4662645686,-1749.5068441511
16.5,1741.63546324344,1621.61465189916,1406.09805185257,274.86206423657,223.070967151603,-3805.90983266781,3980.20260648316,80377.2961406544,-1778.14703589768
16.55,1744.21382509809,1623.67520960328,1406.37563498641,275.966055968795,224.25334749676,-3810.65376413836,4091.04438678648,80383.6960796564,-1799.15290382738
16.6,1746.25770329924,1625.66460163754,1405.93658627241,276.934547645318,225.684658501674,-3814.31826585032,4176.26654663135,80364.976308097,-1812.07986207185
16.65,1748.03227111215,1627.42661900243,1404.94109644943,277.933567616632,227.204976645149,-3817.11455997302,4245.78949541979,80334.9369513326,-1819.68912578433
16.7,1749.87123033203,1628.80776530257,1403.66171435694,279.143462418489,228.602955873595,-3819.40150825067,4313.48998981395,80310.540036904,-1825.99011060074
16.75,1752.06795879017,1629.74486060445,1402.32214993619,280.703219177832,229.739470002643,-3821.53789181187,4388.9930522892,80306.6124505191,-1833.77526822097
16.8,1754.78887629417,1630.30406952923,1401.10756969842,282.644120654909,230.563651020823,-3823.85471570441,4476.90882593741,80331.2655426163,-1844.54573379094
16.85,1758.03311139019,1630.6514570015,1400.22809733573,284.855412281603,231.065777071716,-3826.65387360718,4579.89792283039,80383.8824422514,-1859.4453681292
16.9,1761.62811745462,1630.99785768347,1399.8608730822,287.116804482315,231.274447180316,-3830.11206830962,4698.16080418962,80454.9921384709,-1878.9632704287
16.95,1765.31334097915,1631.56955114954,1400.07391576351,289.178326438467,231.27837058952,-3834.26007722158,4827.57852930498,80530.7628090592,-1902.13068198331
17,1768.66574344188,1632.55148377551,1400.80786908859,290.73360698091,231.205002943555,-3838.86491873968,4960.63101999106,80589.5420844185,-1927.0117175979
17.05,1771.06093762337,1634.01139473982,1401.90481331614,291.409618868691,231.165553181008,-3843.36698255162,5089.50860751552,80600.2304349165,-1951.62007758325
17.1,1772.49932125207,1635.88044575061,1403.19271773005,291.278334063,231.207662890197,-3847.56308491747,5209.9858334965,80563.1257238354,-1974.38474323301
17.15,1773.16003200605,1637.96333020212,1404.53567687463,290.549653283989,231.293730527441,-3851.31862459566,5322.74910572171,80487.9616949539,-1994.97835429459
17.2,1773.32226454344,1640.02762437829,1405.83572619805,289.495058859596,231.349245829208,-3854.57839348295,5430.95052761372,80389.6770756964,-2013.79924824319
17.25,1773.29338743533,1641.90104194248,1407.01814415635,288.38036284333,231.321227299488,-3857.37678113006,5536.87196001246,80284.4194328385,-2031.064011881
17.3,1773.34415687849,1643.51459610751,1408.08464179187,287.394535500666,231.175936158339,-3859.86509391288,5642.61464091419,80186.1291070495,-2047.10673621356
17.35,1773.70191912655,1644.67144429096,1409.15356877314,286.701136871325,230.753020397287,-3862.15748425534,5758.06488800485,80106.9098770269,-2064.57479050776
17.4,1774.4839132047,1645.2189427186,1410.41859539452,286.363497768936,229.879508302385,-3864.38000236683,5894.56515888976,80052.9256331072,-2086.7714062513
17.45,1775.59028798236,1645.45384965178,1412.0865638185,286.173530937488,228.618603757622,-3866.85781233649,6051.16533125411,80017.8254192022,-2113.77026541053
17.5,1776.77348869909,1645.57109152922,1414.28408122171,285.884167244628,227.014682916365,-3869.65352483499,6226.79811735637,79988.1322826562,-2145.63267316127
17.55,1777.82710076431,1645.70306282337,1417.04581808088,285.322758624657,225.12270078711,-3872.73461355938,6418.84871223818,79952.551451584,-2181.83773419505
17.6,1778.59972696142,1645.95443462136,1420.35511647755,284.379162257894,223.006808364677,-3876.04424280732,6623.62133952352,79902.4714022806,-2221.52871731038
17.65,1778.92312036048,1646.37710134465,1424.07904576547,282.977693659039,220.757977594023,-3879.37447587153,6834.63501579843,79828.9239553042,-2262.90234552136
17.7,1778.64321211043,1646.96832687809,1427.97642900078,281.099111860641,218.489449380897,-3882.39663198526,7042.94733895829,79724.0398350957,-2303.33598126885
17.75,1777.68703337005,1647.61374440272,1431.76323069618,278.818538219849,216.274791763455,-3884.72309709519,7241.16710494884,79584.6751299351,-2340.54996831187
17.8,1776.139939997,1648.06227216983,1435.18503557801,276.337937482863,214.100964208908,-3886.00644024136,7426.89593849397,79416.3682826333,-2373.57049737712
17.85,1774.29464335508,1648.03285278977,1438.04558523012,273.984143449893,211.911439273524,-3886.08543153905,7600.76813266131,79235.1507434889,-2402.18822972571
17.9,1772.53186439047,1647.41148569798,1440.233295765,272.06285679108,209.700735507778,-3885.07089821195,7761.85970202571,79060.9588330104,-2425.74577320617
17.95,1771.1309395279,1646.24402599304,1441.73693780132,270.73727290572,207.501445242403,-3883.20790444149,7908.37441860816,78908.0640693567,-2443.6540659745
18,1770.24782966987,1644.58884272069,1442.62666994708,270.067740642638,205.3131896668,-3880.72538861023,8041.12560129636,78784.3384136239,-2456.22261741959
18.05,1769.87998227362,1642.50631346439,1443.09617759438,269.971243186278,203.075720931146,-3877.83623028229,8165.38434578463,78689.7563111701,-2465.18582736235
18.1,1769.88867320733,1640.04389502061,1443.37801357593,270.277759062022,200.701541387307,-3874.66959935043,8288.19910463764,78617.1732671644,-2472.85378170069
18.15,1769.93244984105,1637.31986815051,1443.65951332514,270.67308744812,198.162477280119,-3871.21898937843,8412.89468817629,78549.3263973964,-2480.65451071424
18.2,1769.47842415421,1634.51918663889,1444.00960373816,270.737247707198,195.523308777944,-3867.28494128282,8536.46706934966,78459.1832224985,-2488.40478006724
18.25,1768.43071483585,1631.77877140677,1444.33535466907,270.390976664763,192.904218010021,-3862.82741736296,8651.59694529883,78341.8842398287,-2494.11565986304
18.3,1766.77806369245,1629.16545704016,1444.46987817779,269.65419602203,190.4250008652,-3857.75383206395,8750.30295415311,78197.0807966173,-2495.54996855454
18.35,1764.56898656501,1626.64943590828,1444.19147431093,268.625928783887,188.182647406219,-3851.8956840392,8825.43006919483,78028.0409543497,-2490.59329628051
18.4,1761.90367296001,1624.16694961587,1443.29315290805,267.443989785503,186.249436789681,-3845.11090781181,8871.39259743158,77840.7767396685,-2477.50824893535
18.45,1758.91185667843,1621.61447154854,1441.60839498895,266.264426183869,184.656890243658,-3837.28349515422,8885.28136897451,77642.9398865927,-2455.2187997158
18.5,1755.72708080632,1618.87327938852,1439.08206276948,265.21605162893,183.374107901062,-3828.38313464368,8868.77630129576,77442.3700869599,-2424.10196898528
18.55,1752.50474757372,1615.85751022666,1435.78962336246,264.397545331517,182.323784998771,-3818.53198456324,8827.48873469616,77247.5579752547,-2385.81808498181
18.6,1749.33385080602,1612.5628011093,1431.90243995278,263.811517497255,181.422936476545,-3807.94716012851,8768.16601760586,77063.2393932809,-2342.55165826539
18.65,1746.17415184917,1609.08969868998,1427.61176881529,263.342263697553,180.633021968122,-3796.84878493159,8695.15504528992,76887.1774763027,-2296.03529739895
18.7,1743.12166614984,1605.47153120743,1423.0653824313,262.993097972519,179.89856491729,-3785.4730455676,8613.08777469181,76724.3917195245,-2247.91558167608
18.75,1740.08227247485,1601.81510530447,1418.70388896626,262.551576148637,179.056365492261,-3774.21083872681,8535.15235130691,76568.9275012931,-2202.81799875078
18.8,1736.89837830467,1598.15359504728,1414.76598282223,261.813132716823,177.999591421388,-3763.18541291404,8469.00513639858,76413.8625141407,-2163.55623372554
18.85,1733.34659192387,1594.35051491732,1411.31462262398,260.676148547584,176.613570018291,-3752.18786052742,8420.41041514788,76247.9425550331,-2132.28361513939
18.9,1729.17712818363,1590.50824424611,1408.26992189428,258.960171014578,174.984062275537,-3741.06186433529,8383.00369496136,76059.272122905,-2107.58968540417
18.95,1724.42313588454,1586.77780084252,1405.32423803348,256.722284143646,173.338139217631,-3729.71314432054,8340.74343939781,75850.0499746195,-2084.72378710344
19,1719.15861726325,1583.25932835013,1402.22177287632,254.051295451923,171.851855310976,-3718.07856216941,8281.03078703206,75624.3439098346,-2059.83115877089
19.05,1713.56228213531,1579.90049030691,1398.72562850847,251.141546559323,170.612461681757,-3706.06599819552,8196.49364223151,75392.0498049406,-2030.3229980002
19.1,1707.82055373911,1576.59094739871,1394.73229791786,248.175296201237,169.612473727827,-3693.65051778723,8086.51144279166,75163.1950218589,-1995.59459122113
19.15,1702.06737376331,1573.20477927183,1390.24040263553,245.278613891751,168.786053824234,-3680.83433801128,7954.76612926208,74944.7889733428,-1956.26126881595
19.2,1696.3621290935,1569.64671164939,1385.39152258679,242.478902719942,168.013358366278,-3667.70231086297,7809.41006804243,74739.5432178395,-1914.32101542119
19.25,1690.708754009,1565.8431624334,1380.4395201,239.733040553786,167.130223786628,-3654.4022201261,7662.15736266129,74546.7386857865,-1872.94535531426
19.3,1685.04354800441,1561.71227990611,1375.63173912828,236.961531022154,165.97000480739,-3641.01796838732,7524.67280843708,74362.1323821143,-1835.42450749216
19.35,1679.3094374324,1557.27658985277,1371.1574781609,234.08103037904,164.450718188735,-3627.6714740462,7403.45502338634,74181.1895033686,-1803.50670291082
19.4,1673.49563537634,1552.62877786439,1367.07952058831,231.055781631945,162.590005760045,-3614.47130805389,7298.25660410069,74001.5828169637,-1776.83416632721
19.45,1667.64455401435,1547.87735417154,1363.40222081164,227.900070887863,160.443384501153,-3601.5336452959,7206.21040071881,73823.6953605441,-1754.30237428101
19.5,1661.64232209867,1543.13956754188,1360.09081515886,224.532225577525,158.091311363251,-3588.83492124531,7122.64175379397,73640.3186852055,-1734.52474479902
19.55,1655.41352385679,1538.44377535917,1356.93079196377,220.973858937439,155.657229518604,-3576.17003377212,7038.81286437709,73447.1687583658,-1714.76949625636
19.6,1649.0793186704,1533.74645154287,1353.55855844432,217.439932663654,153.302784277644,-3563.30740669321,6942.73922713564,73250.6448289518,-1690.99083499818
19.65,1642.72407903878,1529.06288531488,1349.69684343724,214.071196265842,151.180424135615,-3550.10752754103,6824.01677249019,73055.2370555583,-1659.7333104753
19.7,1636.42238119919,1524.405423271,1345.21728812334,210.957215852661,149.367085863281,-3536.54320284919,6677.90553985022,72864.7851033297,-1619.34649567328
19.75,1630.29366735622,1519.68826485851,1340.12929251796,208.200118451703,147.816341831216,-3522.65665328727,6507.66188921528,72685.8084071767,-1570.55293895431
19.8,1624.45706994299,1514.76731911427,1334.59467683163,205.876497630514,146.372585297414,-3508.56541357392,6323.88292617416,72524.6975476159,-1516.43262412072
19.85,1618.94543884192,1509.50793917984,1328.85982842754,203.975835958901,144.842397106344,-3494.3938745715,6139.96630693972,72383.3319089151,-1461.14698771873
19.9,1613.68325346341,1503.88424024209,1323.21516631117,202.367271291812,143.069169884445,-3480.30102522182,5967.68365787052,72257.5801570609,-1408.52061458093
19.95,1608.55977129547,1497.92824358779,1317.87744529832,200.903598658398,140.965310617511,-3466.39879630705,5814.3376450628,72141.2280660942,-1361.1146237639
20,1603.46955766576,1491.71184105447,1312.9673735378,199.456501985028,138.514361330393,-3452.7530278734,5682.49442112637,72028.3043008669,-1320.06375492293
20.05,1598.35490281918,1485.33916879729,1308.48956639859,197.956596472662,135.776955981444,-3439.39225238073,5569.5006899339,71915.145307582,-1284.82513997325
20.1,1593.23443317994,1478.94798039155,1304.31787400143,196.413214727402,132.899154107069,-3426.32180193294,5466.94924218851,71802.0350840703,-1252.95151399722
20.15,1588.18439601805,1472.69421866545,1300.26727365071,194.886115146186,130.066837606363,-3413.55681895524,5363.76353371835,71692.1806023713,-1220.97285882895
20.2,1583.26504682639,1466.67133067314,1296.15898247364,193.440370600824,127.428353913717,-3401.05836413325,5250.91787504338,71588.3189472789,-1186.01565776551
20.25,1578.5472576702,1460.86186194498,1291.86657547679,192.168657029114,125.042645809217,-3388.75380610696,5124.53022984058,71494.0692889435,-1146.77269587092
20.3,1574.10629133593,1455.16189771252,1287.32471492512,191.170497852447,122.888912290134,-3376.55895692776,4985.50341114958,71413.7133925967,-1103.33486803842
20.35,1570.00662805794,1449.46336975429,1282.5740055654,190.508490997903,120.887454981717,-3364.46696922246,4838.69642006768,71350.8192058987,-1057.04438939451
20.4,1566.27118142526,1443.68430240514,1277.77172766085,190.173353358588,118.911259885619,-3352.55627287698,4692.39478856349,71306.5557293064,-1010.4742095211
20.45,1562.88887472625,1437.78255457483,1273.11507210627,190.110542116162,116.834551982471,-3340.94517401534,4555.11639868137,71280.0963586103,-966.420384121312
20.5,1559.8098901257,1431.77536030878,1268.77437434972,190.227303658366,114.577586203397,-3329.74890788254,4432.57880770019,71268.5425095189,-926.913388985269
20.55,1556.94659298915,1425.74984423838,1264.87911821063,190.401434519337,112.120041455065,-3319.07659300378,4326.88104042555,71266.7091284526,-892.884652139747
20.6,1554.17642834739,1419.85027328654,1261.50526270773,190.485030367099,109.501425065952,-3309.01198436865,4236.4511843916,71267.511529465,-864.123594864186
20.65,1551.3732565183,1414.22380521752,1258.65645698951,190.351548197152,106.80017040708,-3299.57970313737,4156.97788665915,71263.7178752945,-839.443185702993
20.7,1548.4624051423,1408.96548708655,1256.25349268501,189.948512567585,104.10946496765,-3290.73485830727,4082.7335580545,71251.1234891691,-816.985566499494
20.75,1545.43215111832,1404.13085144532,1254.1763914401,189.292532242214,101.521942090551,-3282.41481605311,4007.73644869381,71228.8615622455,-794.698939138018
20.8,1542.37958256193,1399.73210921606,1252.27656507472,188.492167315115,99.1221814434974,-3274.58058644317,3926.36468766737,71201.9204749845,-770.52914376119
20.85,1539.41382628625,1395.7600791589,1250.41407394611,187.663667193482,96.9791296302435,-3267.19205917155,3833.99291756539,71176.1092743093,-742.748474338444
20.9,1536.64097071637,1392.14642996155,1248.49015461132,186.930484964271,95.107905133657,-3260.1927418426,3729.25893482278,71157.1418569601,-710.77114907104
20.95,1534.09835741528,1388.79345315149,1246.50781918975,186.342220791668,93.4544834525009,-3253.53299853779,3615.31614432511,71147.3464417099,-675.636504772574
21,1531.77493766194,1385.58424546819,1244.5345197263,185.905874007021,91.9205820079108,-3247.16354328375,3498.17618096007,71146.431945271,-639.471730833044
21.05,1529.64711571763,1382.44922872138,1242.65751256678,185.595824605008,90.4227916756594,-3241.07928606879,3383.11427037703,71153.3594831225,-604.161044637162
21.1,1527.60902189132,1379.42559920329,1240.94483969345,185.30451349248,88.9457903006227,-3235.28003184831,3271.44283661133,71162.408242526,-570.284739185704
21.15,1525.55281878977,1376.63251460277,1239.43207411455,184.907117260907,87.536294817033,-3229.80376418051,3160.82985053691,71167.5219561622,-537.229902637525
21.2,1523.4106797142,1374.21705661541,1238.11618486316,184.310609549228,86.2775099367627,-3224.70974008001,3046.75326404697,71164.624509275,-503.55081166137
21.25,1521.14520960651,1372.28137685992,1236.95385623857,183.471342152646,85.2491038992475,-3220.01486897093,2924.62289289362,71151.4323935086,-467.702471909272
21.3,1518.74790661266,1370.87460210073,1235.93228643211,182.375559079142,84.4864991235991,-3215.74129075225,2792.58736138344,71127.2112979384,-428.929934387375
21.35,1516.22632361871,1369.93190906724,1235.0399895128,181.056573259717,83.9620287660951,-3211.83697325034,2652.31929478645,71092.5096555633,-387.633304286292
21.4,1513.54267570717,1369.31877121328,1234.26402421184,179.538842321005,83.6106910632022,-3208.16198168768,2507.56529433019,71045.8838981784,-344.888477906665
21.45,1510.38871835968,1368.89166525904,1233.55284354695,177.681419633412,83.3835093866945,-3204.33669082002,2360.904504054,70972.0980178337,-301.429436976764
21.5,1507.14152693292,1368.54216904057,1232.83205125592,175.791815657646,83.2601076082203,-3200.50320525818,2213.31615890938,70891.0821186327,-257.376521441735
21.55,1504.12881964737,1368.20993688422,1232.03757854485,174.120918613521,83.2402760696363,-3196.81150415307,2064.64460869572,70820.1898660578,-212.611239938028
21.6,1501.45739969662,1367.85322486133,1231.11468298802,172.767459895471,83.3297259643675,-3193.26733768839,1914.38249968812,70765.2527903183,-167.034045291744
21.65,1499.1143492301,1367.48576451618,1230.08773371371,171.702489265028,83.5224127479303,-3189.89340838579,1763.03378068035,70725.7600488589,-120.960986746445
21.7,1497.00521183941,1367.1323922646,1229.04145188155,170.826165115141,83.7864677256923,-3186.7073585848,1612.82749698438,70696.6742587863,-75.3468180883527
21.75,1495.01877250445,1366.81295510401,1228.06710574371,170.025029515813,84.0841256619216,-3183.71590517599,1466.35913080569,70672.1931364051,-31.2355142380316
21.8,1493.00140783474,1366.50537403406,1227.24855405602,169.177851386995,84.358738732857,-3180.85599081809,1327.22492856783,70644.3638365809,10.032833768189
21.85,1490.78479078095,1365.86461362094,1226.63017017719,168.275539690543,84.398223133471,-3177.77442736108,1207.52943600849,70605.5860743589,44.2448935861271
21.9,1488.24258335547,1365.19620975353,1226.2369548751,167.125976719886,84.354713070611,-3174.63550278287,1098.81850130711,70548.2551221138,74.470118324196
21.95,1485.53722970504,1364.71330234298,1226.07126359325,165.770708861089,84.3409181381139,-3171.73069322475,994.741960126281,70479.9021476527,103.104934207676
22,1482.951750579,1364.41163465543,1226.14998952953,164.395530075002,84.343088651883,-3169.2846993103,896.154843387388,70415.0692269412,130.015525418185
22.05,1480.66524269938,1364.20191097534,1226.4698032013,163.153454342543,84.3125170949837,-3167.36275217126,805.793925119556,70363.1807607407,154.353016025767
22.1,1478.75980323051,1363.96188885112,1226.97664321685,162.155688279862,84.2108275908501,-3165.89209344822,725.659388789251,70328.9465138128,175.388277920876
22.15,1477.20005110086,1363.62014312649,1227.58544501977,161.425728474625,84.0450375537329,-3164.7253794683,655.12422623568,70310.9026363634,193.225363445172
22.2,1476.00405848607,1363.1478792729,1228.19304370692,161.014819097717,83.8548757008646,-3163.77299229284,591.65904143551,70310.1683895589,208.622471883716
22.25,1475.23033162446,1362.49553886364,1228.73081360789,160.994901191368,83.6500427719983,-3162.98582914027,534.591069808774,70329.9856199182,221.718708893439
22.3,1474.88143117625,1361.58318320145,1229.19698990139,161.394375919421,83.3875309727404,-3162.30214749574,486.461434867568,70370.5637939095,231.532192069462
22.35,1474.850782117,1360.49526642621,1229.66106995723,162.091126130286,83.0758473311779,-3161.76119967592,447.155343316227,70425.9143878091,238.141612334587
22.4,1474.98580423897,1359.45408610754,1230.22853411348,162.880874500371,82.7792702527542,-3161.50255155337,413.491186088666,70487.0849466534,242.76930660915
22.45,1475.15807189475,1358.60254596902,1231.00714851008,163.598521739626,82.5173291850938,-3161.62384420792,384.781926451102,70546.738519823,245.740991391016
22.5,1475.2645054178,1357.93040761055,1232.06675176402,164.162290994876,82.2460573793621,-3162.09346188427,363.743086784966,70599.2730033451,246.149718592864
22.55,1475.25857284421,1357.35870908652,1233.40824936113,164.568890490098,81.9201038887785,-3162.81491532961,352.846815616861,70642.4275057194,243.12668258339
22.6,1475.15498843464,1356.89890872131,1234.97937719635,164.839922654063,81.5712643296401,-3163.76537923429,349.951557539098,70676.9764229342,237.420450209543
22.65,1475.09089820218,1356.60692799404,1236.64715808338,165.087834106165,81.2983799348022,-3164.98352682551,348.817525493883,70710.0005662708,231.177382417317
22.7,1475.25841436258,1356.53646396307,1238.26796048917,165.462089077291,81.2042683047263,-3166.53986860043,342.919457758546,70751.5373404961,226.576146641921
22.75,1475.71762596062,1356.71846557455,1239.70711099216,166.030356802914,81.3754725750347,-3168.39576164106,326.755862892889,70804.8206912647,225.405362756759
22.8,1476.05449555206,1357.15068179614,1240.84311139566,166.544447711287,81.8747081196411,-3170.14557049136,296.277781282671,70849.0455179923,228.989617005331
22.85,1476.50107643709,1357.81402155128,1241.63024864251,167.174243992999,82.7136602557892,-3171.91253325732,250.645903930344,70896.3630421106,237.524028703719
22.9,1477.21310202334,1358.65464161144,1242.11329374392,168.021717726511,83.8378331640734,-3173.80767964555,193.182920033537,70954.9910423069,249.829475082692
22.95,1478.14688832972,1359.58676434061,1242.41672434568,169.045161738251,85.1333004422642,-3175.83285929116,130.861484243192,71022.8180074681,263.542866596408
23,1479.2352359823,1360.53554056345,1242.71187930369,170.170100699967,86.4674057590156,-3178.0183841619,71.8830527792424,71096.4336901592,275.949032432282
23.05,1480.38144084829,1361.49482871596,1243.15809344633,171.287641259794,87.7517361161443,-3180.41531296827,21.8819847157374,71170.627117202,285.244139225036
23.1,1481.5084873779,1362.52540927138,1243.82853809019,172.306509076073,88.9806447713684,-3183.07314929306,-18.5021813938543,71241.1826918185,291.312674799794
23.15,1482.56668051708,1363.70567953689,1244.73079061116,173.167176183592,90.1924382049637,-3186.02318652343,-51.413169398047,71305.3705905907,294.92382888703
23.2,1483.45298977626,1365.05600604375,1245.81416793432,173.810032056687,91.4240459175018,-3189.16540250413,-79.187231827952,71358.0082035173,296.842013245635
23.25,1484.06207383089,1366.57120767191,1247.00420328627,174.186729927008,92.7100429717253,-3192.3606015577,-104.192363804162,71394.0087114229,297.794761880927
23.3,1484.55222519481,1368.24941595141,1248.19040333836,174.433902172066,94.1048816144173,-3195.63945006302,-130.0986906965,71421.7881195234,298.960073881362
23.35,1485.24460761853,1370.10759771292,1249.24857245201,174.790833100764,95.6796782560177,-3199.15760073378,-161.619714326657,71458.1251359982,301.891924601052
23.4,1486.38679830865,1372.17892889358,1250.11005235705,175.427355230654,97.4854991960925,-3203.07243679434,-202.10735222467,71515.8035257147,307.704904330103
23.45,1487.97198476925,1374.48517636899,1250.79026688273,176.321378534353,99.5234305091349,-3207.40864879,-251.751210692219,71594.4746623107,316.436109018082
23.5,1489.84853616524,1377.01234182481,1251.4006713025,177.34335695311,101.724481285184,-3212.13132882519,-306.437175376289,71686.1221229423,326.663431629829
23.55,1491.89897411244,1379.66689075254,1252.09153598606,178.400439503379,103.955796999227,-3217.19856518278,-358.296536562033,71784.5722956935,335.70830542965
23.6,1494.07662316775,1382.23631815169,1253.05731439621,179.477098944697,105.995457493824,-3222.56471458241,-394.350226427071,71887.333580803,339.142069743216
