Time,X,Y,Z,Rotation 1,Rotation 2,Rotation 3
32.5,21.34289294,-0.845594577,14.05352355,0.463075407,-0.343083604,0.236440578
32.6,21.37807533,-0.810269035,13.99728376,0.502373007,-0.366126928,0.20619582
32.7,21.41102725,-0.776991352,13.93891497,0.539792091,-0.387510836,0.177853684
32.8,21.44166633,-0.745853248,13.8787061,0.575193282,-0.407197869,0.151477681
32.9,21.46991971,-0.716932862,13.81695366,0.608433625,-0.425160573,0.127121426
33,21.49572426,-0.690295575,13.75396089,0.639369259,-0.441381525,0.104829937
33.1,21.5190267,-0.665993905,13.6900356,0.667857658,-0.455851201,0.084639384
33.2,21.53978284,-0.644067312,13.62548822,0.69375971,-0.468566985,0.066576709
33.3,21.55795719,-0.624542862,13.56063104,0.716943559,-0.479533548,0.05066014
33.4,21.57352425,-0.607437989,13.49577647,0.7372908,-0.488761347,0.036900897
33.5,21.5864716,-0.592762631,13.43123493,0.754701165,-0.496264096,0.02530492
33.6,21.59679983,-0.580519467,13.36731409,0.769094348,-0.502058551,0.01587312
33.7,21.60452192,-0.570704015,13.30431845,0.780412452,-0.506164188,0.008600247
33.8,21.60966313,-0.563305342,13.24254775,0.788622446,-0.508601285,0.003473736
33.9,21.61226134,-0.558307304,13.18229501,0.793718301,-0.509389532,4.73E-04
34,21.61236677,-0.55568955,13.12384575,0.795721147,-0.508548672,-4.29E-04
34.1,21.61004224,-0.555427294,13.06747711,0.794677302,-0.506099248,7.32E-04
34.2,21.60536335,-0.557489303,13.01345687,0.790653467,-0.502061966,0.003911162
34.3,21.5984173,-0.561834899,12.9620421,0.783729523,-0.496458009,0.00905248
34.4,21.58930099,-0.56841271,12.9134795,0.773994636,-0.48931059,0.016089283
34.5,21.57812158,-0.577161811,12.86800406,0.761546029,-0.48064404,0.024944008
34.6,21.56499654,-0.588011956,12.82583737,0.746486636,-0.470483174,0.035529047
34.7,21.55005355,-0.60088157,12.78718665,0.728919069,-0.458854776,0.047747261
34.8,21.53342793,-0.615675992,12.75224563,0.708941086,-0.445790626,0.061492073
34.9,21.51526095,-0.632286995,12.72119293,0.686643346,-0.431328287,0.076648063
35,21.49569769,-0.650594003,12.69419214,0.66210984,-0.41551205,0.093092784
35.1,21.47488626,-0.670466339,12.67139069,0.635420503,-0.398393542,0.110699217
35.2,21.4529784,-0.691765069,12.65291985,0.606654574,-0.380031699,0.129337596
35.3,21.43013082,-0.714343632,12.63889248,0.575892683,-0.360491675,0.148876486
35.4,21.40650424,-0.738047492,12.62940345,0.543216577,-0.339845774,0.169183839
35.5,21.38226102,-0.76271549,12.62452924,0.508712383,-0.318176225,0.190128894
35.6,21.35756283,-0.788183946,12.62432878,0.472477589,-0.295575556,0.211584199
35.7,21.33257042,-0.814290055,12.62884175,0.434626842,-0.272145552,0.233426998
35.8,21.30744434,-0.84087337,12.63808816,0.39529477,-0.247996752,0.255539468
35.9,21.28234427,-0.867776822,12.65206846,0.354637349,-0.223247988,0.277808019
36,21.25743048,-0.89484701,12.67076223,0.312831709,-0.19802486,0.300122594
36.1,21.23286176,-0.921934782,12.6941282,0.270074724,-0.172459475,0.322376178
36.2,21.20879352,-0.948896469,12.72210467,0.226581547,-0.146691332,0.344464102
36.3,21.18537653,-0.975594262,12.75461038,0.182583923,-0.120866067,0.366282688
36.4,21.16275851,-1.001895461,12.79154314,0.138325164,-0.095131835,0.387727187
36.5,21.14108399,-1.027670112,12.83278012,0.094051905,-0.069636787,0.408690079
36.6,21.12049432,-1.052788429,12.8781791,0.050006453,-0.044527637,0.429060424
36.7,21.10112652,-1.077120738,12.9275788,0.006421177,-0.019947572,0.448724539
36.8,21.08311377,-1.100536204,12.98079955,-0.036487194,0.003965921,0.467566683
36.9,21.0665845,-1.122901948,13.03764414,-0.07852277,0.027082127,0.485469356
37,21.05166299,-1.144082113,13.09789952,-0.119513009,0.049279094,0.502313509
37.1,21.03847127,-1.16393859,13.16133654,-0.1593092,0.070446871,0.517979402
37.2,21.02712839,-1.182331943,13.22771061,-0.197786337,0.090488821,0.532348519
37.3,21.01774876,-1.19912323,13.29676361,-0.234840473,0.109320606,0.545305975
37.4,21.01044035,-1.214176673,13.36822534,-0.270383871,0.126869617,0.556742967
37.5,21.0053047,-1.227361668,13.44181429,-0.304340049,0.143075494,0.566557948
37.6,21.00243737,-1.23855463,13.51723866,-0.33663844,0.157889828,0.574657859
37.7,21.00192764,-1.247642569,13.59419802,-0.367207058,0.171275464,0.580959776
37.8,21.00385899,-1.254526348,13.67238396,-0.395965036,0.183206684,0.585392569
37.9,21.00830739,-1.259122995,13.75148091,-0.422818939,0.193668066,0.587897754
38,21.01533823,-1.261365848,13.83116813,-0.447662231,0.202651312,0.588428854
38.1,21.02500476,-1.261204905,13.91112157,-0.470375438,0.210152781,0.586949798
38.2,21.03734843,-1.258606857,13.99101463,-0.490826625,0.216172806,0.583434545
38.3,21.05239975,-1.253553369,14.07051878,-0.508874653,0.220715162,0.577866767
38.4,21.07017776,-1.246040676,14.14930555,-0.524373686,0.223785852,0.570239367
38.5,21.09068998,-1.236077046,14.22704751,-0.537179811,0.225392828,0.560553305
38.6,21.11393177,-1.22367903,14.30341939,-0.547160478,0.22554576,0.548815998
38.7,21.13988494,-1.208867614,14.37809949,-0.554203524,0.224254374,0.535039614
38.8,21.16851793,-1.191666818,14.45077206,-0.558222503,0.221526994,0.519240212
38.9,21.19978692,-1.172103384,14.52112748,-0.559158399,0.217371544,0.501438124
39,21.23363635,-1.150205538,14.58886324,-0.556982397,0.211796349,0.481657897
39.1,21.26999847,-1.126002321,14.65368548,-0.551698125,0.204810012,0.459928664
39.2,21.30879396,-1.099522635,14.71531033,-0.543341869,0.196421606,0.43628431
39.3,21.34993338,-1.070796047,14.77346421,-0.531980276,0.186641963,0.410764642
39.4,21.39331754,-1.039853894,14.82788518,-0.517705501,0.175483728,0.383416724
39.5,21.43883821,-1.006733422,14.87832441,-0.500626986,0.162961016,0.354296293
39.6,21.48637934,-0.971480568,14.92454681,-0.480863033,0.14909085,0.323468501
39.7,21.53581724,-0.934151478,14.96633157,-0.458534718,0.133894786,0.291008347
39.8,21.58702051,-0.89481356,15.00347292,-0.433762609,0.117399239,0.257000915
39.9,21.63985101,-0.85354666,15.03578245,-0.406661672,0.099635871,0.221541481
40,21.6941655,-0.810445084,15.06308832,-0.377337563,0.080643276,0.184735673
40.1,21.74981745,-0.765617737,15.08523679,-0.345884568,0.060467958,0.146698576
40.2,21.80665765,-0.719187143,15.10209229,-0.312386332,0.039164475,0.107553035
40.3,21.86453445,-0.671288296,15.11353967,-0.276918067,0.016796774,0.067427201
40.4,21.92329483,-0.622066296,15.1194835,-0.239551436,-0.006559798,0.026452636
40.5,21.98278514,-0.571673115,15.11984921,-0.200360945,-0.030818007,-0.015236726
40.6,22.04285206,-0.520265649,15.11458449,-0.159429662,-0.055879285,-0.057505904
40.7,22.10334376,-0.468003381,15.10365918,-0.116854091,-0.08163326,-0.100220373
40.8,22.16411104,-0.415045729,15.08706574,-0.072749579,-0.107957556,-0.143247837
40.9,22.22500722,-0.361549721,15.06481984,-0.027254598,-0.134719038,-0.186459349
41,22.28588787,-0.30766899,15.03696085,0.019467415,-0.161774791,-0.229729597
41.1,22.34661125,-0.253553327,15.00355166,0.067227611,-0.188972685,-0.2729366
41.2,22.40703828,-0.199347998,14.96467782,0.115811847,-0.216153676,-0.315961083
41.3,22.46703182,-0.145193814,14.92044867,0.164983326,-0.243155535,-0.358686397
41.4,22.52645573,-0.091227908,14.87099614,0.21448795,-0.269816725,-0.400997765
41.5,22.5851748,-0.037585218,14.81647432,0.26406077,-0.295977923,-0.442781474
41.6,22.64305359,0.015600269,14.75705824,0.313432312,-0.321485718,-0.483923278
41.7,22.69995665,0.068194058,14.69294412,0.362335692,-0.346194568,-0.524307039
41.8,22.75574898,0.120060215,14.62434778,0.410512325,-0.369968616,-0.563814133
41.9,22.81029692,0.171061716,14.55150319,0.457716163,-0.392683263,-0.602323274
42,22.86346732,0.221060164,14.47466199,0.503718127,-0.414228188,-0.639710769
42.1,22.91512733,0.269915175,14.39409267,0.548311045,-0.434509074,-0.675851007
42.2,22.9651449,0.317483689,14.31007919,0.591312635,-0.453446974,-0.710617524
42.3,23.01339018,0.363621669,14.22291894,0.63256479,-0.470977455,-0.743884173
42.4,23.05973703,0.408186123,14.13292246,0.671930692,-0.487049851,-0.775527106
42.5,23.10406473,0.451037836,14.04041191,0.709291133,-0.501625474,-0.805427059
42.6,23.14625969,0.492043523,13.9457193,0.744540512,-0.514675885,-0.833471656
42.7,23.18621536,0.531077241,13.84918555,0.77758342,-0.526182299,-0.859557429
42.8,23.22383229,0.568022318,13.75115975,0.808332024,-0.536134578,-0.883591371
42.9,23.25901999,0.602772166,13.65199748,0.836702709,-0.54452824,-0.905492906
43,23.29169817,0.635233962,13.55205892,0.862610844,-0.551362005,-0.92519512
43.1,23.32179834,0.665330051,13.45170782,0.885966729,-0.556636618,-0.942645933
43.2,23.34926419,0.692999165,13.35131061,0.906674529,-0.560354109,-0.957807779
43.3,23.37405226,0.718196002,13.25123446,0.92463291,-0.562516504,-0.970657073
43.4,23.39613181,0.740890515,13.1518459,0.939736913,-0.563125672,-0.981183675
43.5,23.4154843,0.761067728,13.05351012,0.951880669,-0.562183266,-0.98939004
43.6,23.43210494,0.778726442,12.95658941,0.960960552,-0.559689766,-0.99529015
43.7,23.44600256,0.793878009,12.86144126,0.966879444,-0.55564352,-0.998908229
43.8,23.45719924,0.806544841,12.76841761,0.969550155,-0.550041964,-1.000276828
43.9,23.46572906,0.816757626,12.67786398,0.968902461,-0.542883125,-0.999435114
44,23.47163794,0.824553444,12.5901185,0.964887911,-0.53416599,-0.996428017
44.1,23.47498212,0.829973216,12.50550989,0.957484413,-0.523891091,-0.991306015
44.2,23.47582856,0.83306116,12.42435694,0.946698583,-0.512061043,-0.984124178
44.3,23.47425597,0.833863894,12.34696799,0.932567882,-0.498681236,-0.974941629
44.4,23.47035392,0.832430756,12.27363887,0.915160292,-0.483759834,-0.963820907
44.5,23.46422129,0.828813353,12.20465246,0.894571327,-0.46730975,-0.95082818
44.6,23.45596458,0.823066608,12.14027842,0.870922063,-0.449350888,-0.936034524
44.7,23.44569714,0.815249231,12.0807721,0.844354655,-0.429910249,-0.919516778
44.8,23.43353934,0.805425383,12.02637274,0.815026944,-0.409021823,-0.90135776
44.9,23.41961817,0.793666119,11.97730316,0.783105628,-0.386726538,-0.881647275
45,23.40406667,0.780051295,11.93376913,0.748759861,-0.363072686,-0.860482013
45.1,23.38702324,0.764670534,11.89595817,0.71215469,-0.338115468,-0.837966081
45.2,23.3686297,0.747626009,11.86403836,0.673445606,-0.311917504,-0.81421143
45.3,23.34903058,0.729032091,11.83815876,0.632775405,-0.284549576,-0.789338175
45.4,23.32837243,0.709015781,11.81844767,0.590274606,-0.256090072,-0.763473796
45.5,23.30680491,0.687715491,11.80501197,0.546061618,-0.226623355,-0.736751215
45.6,23.28448084,0.665280612,11.79793626,0.500244335,-0.196239339,-0.709306768
45.7,23.26155507,0.64187028,11.79728223,0.452923611,-0.165034299,-0.681278179
45.8,23.23818396,0.617650245,11.80308862,0.404198776,-0.133111142,-0.65280264
45.9,23.21452439,0.592790155,11.81536969,0.354175111,-0.100579692,-0.624015101
46,23.19073285,0.567459572,11.83411509,0.302971183,-0.067557595,-0.595046667
46.1,23.16696484,0.541824463,11.85928965,0.250726133,-0.034170289,-0.566023379
46.2,23.14337477,0.51604503,11.89083253,0.197603269,-5.50E-04,-0.537065885
46.3,23.12011486,0.490275255,11.92865712,0.143790423,0.033165848,-0.508290245
46.4,23.0973342,0.46466188,11.9726515,0.089498663,0.066832821,-0.479808409
46.5,23.07517831,0.439344657,12.02267952,0.034960263,0.100302922,-0.451728968
46.6,23.05378973,0.414456251,12.07857997,-0.019575512,0.133426065,-0.424157656
46.7,23.03330811,0.390123673,12.14016794,-0.073848779,0.166052197,-0.397198312
46.8,23.01386985,0.366470195,12.20723545,-0.127596551,0.198032917,-0.370954164
46.9,22.99560819,0.343617692,12.27955273,-0.180560746,0.229224083,-0.345528971
47,22.97865288,0.321688605,12.35686852,-0.232496171,0.259487558,-0.321027856
47.1,22.96312962,0.300806771,12.43891214,-0.283176201,0.288692353,-0.297557965
47.2,22.94916002,0.281097481,12.52539494,-0.332395852,0.316715952,-0.275229063
47.3,22.9368627,0.262687831,12.61601124,-0.379974176,0.343446618,-0.2541523
47.4,22.92635308,0.245706465,12.71043902,-0.42575536,0.368784485,-0.234439627
47.5,22.91774211,0.23028266,12.80834216,-0.469607789,0.392641242,-0.216202501
47.6,22.91113565,0.216544238,12.90937191,-0.511420446,0.414940262,-0.199549806
47.7,22.90663362,0.204615029,13.01316786,-0.551098029,0.435616579,-0.184585796
47.8,22.90432921,0.194612473,13.11935977,-0.588555693,0.454615737,-0.17140804
47.9,22.90430835,0.18664473,13.22756934,-0.623712491,0.471893127,-0.160105704
48,22.90664936,0.180808414,13.33741147,-0.656486087,0.487413878,-0.150757803
48.1,22.9114224,0.177186944,13.44849525,-0.686789021,0.501152377,-0.143431558
48.2,22.91868806,0.17584923,13.56042597,-0.71452642,0.513090374,-0.138181117
48.3,22.92849662,0.176848611,13.67280678,-0.739594174,0.523215862,-0.135046834
48.4,22.94088774,0.180222681,13.78523986,-0.761879214,0.53152228,-0.134055282
48.5,22.95588994,0.185994284,13.89732773,-0.781262117,0.538007224,-0.135219856
48.6,22.97352004,0.194172542,14.00867499,-0.797620473,0.54267171,-0.138541556
48.7,22.9937826,0.204754046,14.11888973,-0.810833474,0.545519418,-0.14400979
48.8,23.01666967,0.217724786,14.22758425,-0.820787514,0.546556913,-0.151603933
48.9,23.04216028,0.233062296,14.33437669,-0.827382863,0.545792412,-0.161295771
49,23.07022049,0.250737758,14.43889252,-0.83053873,0.54323536,-0.1730507
49.1,23.1008047,0.270717864,14.54076539,-0.830197648,0.53889675,-0.186828512
49.2,23.13385601,0.292966282,14.63963812,-0.826328452,0.532789547,-0.202584131
49.3,23.16930635,0.317444318,14.73516398,-0.818928422,0.524928212,-0.220268198
49.4,23.20707581,0.344110442,14.82700783,-0.808023065,0.515328915,-0.239827739
49.5,23.24707369,0.372920545,14.91484678,-0.793666221,0.504010544,-0.261206391
49.6,23.28919936,0.403827874,14.99837093,-0.775938465,0.490994605,-0.28434427
49.7,23.33334279,0.436781858,15.07728461,-0.754943424,0.47630559,-0.309177397
49.8,23.37938621,0.471726463,15.15130749,-0.730802654,0.459972153,-0.33563675
49.9,23.42720462,0.508598386,15.22017515,-0.703650357,0.442028205,-0.363647169
50,23.476666,0.547325742,15.28363946,-0.673629328,0.422512887,-0.393126532
50.1,23.52763194,0.587827053,15.34147042,-0.640885881,0.401470969,-0.423985487
50.2,23.57995866,0.630010182,15.39345625,-0.605566653,0.37895381,-0.456127343
50.3,23.63349828,0.673772473,15.43940388,-0.567815557,0.355019759,-0.489447887
50.4,23.68809944,0.718999814,15.47914037,-0.527770905,0.329734159,-0.523835542
50.5,23.74360821,0.765566868,15.5125142,-0.485564178,0.303170193,-0.559171793
50.6,23.79986908,0.813337717,15.53939474,-0.441321067,0.275410169,-0.595332095
50.7,23.85672595,0.862167928,15.55967335,-0.39516465,0.246545737,-0.632186728
50.8,23.91402284,0.911906091,15.57326493,-0.347218243,0.216677466,-0.669602344
50.9,23.97160489,0.96239593,15.58010804,-0.297608524,0.185915615,-0.70744298
51,24.029319,1.013477338,15.58016474,-0.246469217,0.154380138,-0.74557171
51.1,24.08701427,1.064988506,15.57342299,-0.193944689,0.122199995,-0.783851933
51.2,24.14454199,1.116768136,15.55989564,-0.140193021,0.089512744,-0.822148696
51.3,24.2017564,1.168656322,15.53962155,-0.085389357,0.056464313,-0.860329988
51.4,24.25851531,1.220496838,15.51266493,-0.029728165,0.023207672,-0.898267099
51.5,24.31467969,1.272137825,15.47911596,0.026576746,-0.01009967,-0.935834741
51.6,24.37011329,1.323431098,15.43909093,0.083294124,-0.043297533,-0.972911355
51.7,24.4246825,1.374233077,15.39273124,0.1401778,-0.076224918,-1.009378589
51.8,24.47825583,1.424404137,15.34020297,0.196970329,-0.108722731,-1.045121396
51.9,24.53070352,1.473808191,15.28169715,0.253407942,-0.140636276,-1.080027078
52,24.58189788,1.522311943,15.21742775,0.309225502,-0.171817104,-1.113984537
52.1,24.63171333,1.569784058,15.14763099,0.364161354,-0.202125108,-1.14688321
52.2,24.68002631,1.616095302,15.07256442,0.417962114,-0.231431195,-1.178612641
52.3,24.72671579,1.66111782,14.99250584,0.470387337,-0.259618825,-1.209062158
52.4,24.77166266,1.704724691,14.90775165,0.521213123,-0.286584306,-1.238121411
52.5,24.81475141,1.746790336,14.81861555,0.570234565,-0.312237322,-1.26567973
52.6,24.85586973,1.787191631,14.7254277,0.617267087,-0.336501382,-1.291627405
52.7,24.89491,1.825807226,14.62853242,0.662146446,-0.359313174,-1.315856861
52.8,24.93177046,1.862520597,14.52828679,0.704727072,-0.38062147,-1.33826383
52.9,24.96635453,1.897220444,14.42505937,0.744879407,-0.400386543,-1.358749809
53,24.99857368,1.92980348,14.31922888,0.782487869,-0.418578939,-1.377222909
53.1,25.02834626,1.960173157,14.21118245,0.817448993,-0.435177125,-1.393600422
53.2,25.05559878,1.988242204,14.10131372,0.849667529,-0.450165869,-1.407810204
53.3,25.08026786,2.013934641,13.99002145,0.879054097,-0.463535804,-1.41979185
53.4,25.10230031,2.037187073,13.87770803,0.905522681,-0.475282075,-1.429497975
53.5,25.12165395,2.057950543,13.76477774,0.92898897,-0.485403615,-1.43689475
53.6,25.13829761,2.076189259,13.65163524,0.949370041,-0.493902078,-1.441962324
53.7,25.15221218,2.091882388,13.53868434,0.966584999,-0.500781359,-1.444694719
53.8,25.16339053,2.105021388,13.42632661,0.980556578,-0.506046688,-1.445098981
53.9,25.17183784,2.115611911,13.31495937,0.991212847,-0.509703507,-1.443194746
54,25.1775727,2.123670709,13.20497464,0.998489026,-0.511758647,-1.439012536
54.1,25.18062393,2.129225784,13.0967581,1.002331755,-0.512220592,-1.432593225
54.2,25.18103315,2.132314623,12.99068772,1.002701972,-0.511098947,-1.423985906
54.3,25.17885258,2.13298156,12.88713241,0.999578868,-0.508404597,-1.413247354
54.4,25.1741459,2.131278034,12.78645134,0.992962656,-0.50415019,-1.400439683
54.5,25.16698716,2.127260043,12.68899285,0.982876815,-0.498349758,-1.385631192
54.6,25.15746119,2.120987744,12.59509306,0.969368728,-0.491019258,-1.368894561
54.7,25.14566253,2.112525634,12.50507501,0.952509474,-0.482177204,-1.350305881
54.8,25.13169539,2.101942708,12.41924807,0.932393499,-0.471846063,-1.329944446
54.9,25.11567252,2.089311666,12.33790729,0.909137239,-0.460052087,-1.30789254
55,25.09771523,2.074709419,12.26133207,0.882875535,-0.446825586,-1.284236287
55.1,25.07795136,2.058218298,12.1897857,0.853758332,-0.432201751,-1.259065759
55.2,25.05651602,2.039926274,12.12351445,0.821946779,-0.416221483,-1.232476153
55.3,25.0335498,2.019928341,12.06274678,0.787608803,-0.398931553,-1.204568107
55.4,25.00919717,1.998327841,12.00769251,0.750914626,-0.380385241,-1.175448235
55.5,24.98360739,1.975236544,11.95854173,0.712033401,-0.360642979,-1.145230305
55.6,24.95693349,1.950777104,11.91546499,0.671130759,-0.339771762,-1.114034056
55.7,24.92933184,1.925081785,11.87861146,0.628366411,-0.317844374,-1.081984994
55.8,24.90096302,1.898292539,11.84810852,0.583893662,-0.294939761,-1.049213213
55.9,24.87198915,1.870560183,11.8240611,0.537860162,-0.271143569,-1.015851367
56,24.84257371,1.842042119,11.80655105,0.490409824,-0.246547978,-0.98203382
56.1,24.81288066,1.812901674,11.79563618,0.441685175,-0.221251572,-0.94789504
56.2,24.7830739,1.783304668,11.79134971,0.391830851,-0.195359672,-0.913568324
56.3,24.75331729,1.753418578,11.79370036,0.340997648,-0.168984256,-0.879184831
56.4,24.72377191,1.723408879,11.80267153,0.28934581,-0.142243572,-0.844872416
56.5,24.69459673,1.693437981,11.81822107,0.237047345,-0.11526235,-0.810755087
56.6,24.66594637,1.663663686,11.84028163,0.184287962,-0.088172233,-0.776952748
56.7,24.63797065,1.634237947,11.8687603,0.131267765,-0.06111069,-0.74358087
56.8,24.61081481,1.605306155,11.9035397,0.078200243,-0.034219004,-0.710750499
56.9,24.58461896,1.577007443,11.94447763,0.025310145,-0.007640782,-0.678568142
57,24.5595189,1.549474926,11.99140817,-0.027169492,0.01847972,-0.647136358
57.1,24.53564616,1.522836026,12.04414273,-0.07900183,0.043999652,-0.616554133
57.2,24.51312728,1.497214666,12.10247006,-0.129951606,0.068779231,-0.586917889
57.3,24.49208357,1.472731078,12.16615762,-0.179789989,0.092682839,-0.558322501
57.4,24.47263104,1.44950278,12.23495304,-0.228298433,0.115580848,-0.530862686
57.5,24.45488134,1.427644765,12.30858472,-0.275272258,0.137352183,-0.504632572
57.6,24.43894114,1.407269846,12.38676289,-0.320523676,0.157885586,-0.479726074
57.7,24.42491159,1.388489058,12.46918167,-0.363883131,0.177080338,-0.456236413
57.8,24.41288841,1.371410359,12.55551967,-0.405200199,0.194846941,-0.43425577
57.9,24.4029615,1.356138919,12.64544157,-0.444343026,0.211107727,-0.413874539
58,24.39521401,1.342775428,12.73859951,-0.481196806,0.225796823,-0.395179911
58.1,24.38972251,1.331414576,12.83463464,-0.515660659,0.238860226,-0.378254569
58.2,24.3865565,1.322143437,12.93317895,-0.547644087,0.250256344,-0.363175352
58.3,24.38577806,1.315040328,13.0338564,-0.57706454,0.259955612,-0.35001171
58.4,24.38744043,1.31017351,13.13628481,-0.603844485,0.267939116,-0.338824234
58.5,24.39158858,1.307600259,13.24007754,-0.627908895,0.274197838,-0.329663109
58.6,24.39825799,1.307365486,13.34484458,-0.649183601,0.278731989,-0.322567023
58.7,24.40747498,1.309502082,13.45019422,-0.667594269,0.281550136,-0.317562602
58.8,24.41925602,1.314029758,13.55573477,-0.683066301,0.282667779,-0.31466396
58.9,24.43360692,1.320956179,13.66107603,-0.695525634,0.28210669,-0.313872752
59,24.45052261,1.330276996,13.76583044,-0.704900709,0.279893788,-0.315178652
59.1,24.46998639,1.341976942,13.86961449,-0.711125466,0.276059091,-0.318559889
59.2,24.4919692,1.356030735,13.97205012,-0.714141634,0.27063456,-0.323984154
59.3,24.51643035,1.372404307,14.0727657,-0.713901937,0.26365368,-0.331409797
59.4,24.54331673,1.391055526,14.17139717,-0.710373131,0.255150948,-0.340787033
59.5,24.57256336,1.411935672,14.26758936,-0.703538673,0.245161156,-0.352059113
59.6,24.60409392,1.434989827,14.36099722,-0.693400538,0.233719015,-0.365163311
59.7,24.63781993,1.460158028,14.45128659,-0.67998103,0.220859463,-0.380031805
59.8,24.67364194,1.48737518,14.53813505,-0.663323853,0.206617104,-0.396592213
59.9,24.71145077,1.516572182,14.62123341,-0.643493626,0.191026331,-0.41476836
60,24.75112617,1.547674373,14.70028631,-0.620574926,0.174122373,-0.434480606
60.1,24.79254064,1.580602331,14.77501305,-0.594670634,0.15594241,-0.455645815
60.2,24.83555754,1.615270385,14.84514899,-0.565899902,0.13652625,-0.478177168
60.3,24.88003412,1.651586574,14.91044616,-0.534395495,0.115917115,-0.501983846
60.4,24.92582143,1.689452008,14.97067423,-0.500301325,0.094162949,-0.526971132
60.5,24.97276592,1.728760879,15.02562067,-0.463769898,0.07131702,-0.553040044
60.6,25.02070961,1.769399934,15.07509258,-0.424959589,0.047438485,-0.580087273
60.7,25.06949281,1.81124847,15.11891657,-0.384032028,0.022593712,-0.608004817
60.8,25.11895349,1.854178015,15.15694001,-0.34115042,-0.00314271,-0.636680032
60.9,25.16893018,1.898053717,15.18903198,-0.296478768,-0.029687701,-0.665995524
61,25.2192607,1.942733962,15.21508327,-0.250181772,-0.056949504,-0.695829737
61.1,25.2697851,1.988071418,15.23500767,-0.202425156,-0.084827174,-0.726057166
61.2,25.32034528,2.03391475,15.24874217,-0.153376313,-0.113210546,-0.756549212
61.3,25.37078509,2.080107835,15.2562473,-0.103205306,-0.14198089,-0.787174926
61.4,25.42095125,2.126491606,15.25750812,-0.052085482,-0.171011128,-0.817802135
61.5,25.47069446,2.172905864,15.25253434,-1.95E-04,-0.200166231,-0.848298503
61.6,25.51986839,2.219189817,15.24135989,0.05228213,-0.229304658,-0.878532388
61.7,25.56833041,2.26518394,15.22404378,0.105153764,-0.258280135,-0.908374178
61.8,25.61594227,2.310731073,15.20066988,0.158220638,-0.28694289,-0.937696714
61.9,25.66256896,2.355676429,15.17134594,0.211276134,-0.31514138,-0.966376252
62,25.7080803,2.399869816,15.13620396,0.264107274,-0.342724458,-0.994292409
62.1,25.75234914,2.443164639,15.09539959,0.316496345,-0.369543783,-1.021328539
62.2,25.79525265,2.485418842,15.04911094,0.368222889,-0.395455386,-1.047371836
62.3,25.83667091,2.526495833,14.99753862,0.419065269,-0.420322184,-1.072313126
62.4,25.87648838,2.566263324,14.94090395,0.46880316,-0.444016591,-1.09604718
62.5,25.91459213,2.604594639,14.87944832,0.517220397,-0.466421826,-1.118471971
62.6,25.95087268,2.641367964,14.81343199,0.564107885,-0.487433088,-1.13948889
62.7,25.98522481,2.676466639,14.74313271,0.609265734,-0.506958678,-1.159001994
62.8,26.01754718,2.709779822,14.66884434,0.652505687,-0.524920635,-1.17691854
62.9,26.04774313,2.741201047,14.59087567,0.693652401,-0.541254819,-1.193149524
63,26.07572119,2.770630701,14.50954864,0.732544138,-0.555910644,-1.207609675
63.1,26.10139484,2.797975278,14.42519688,0.769033197,-0.568850811,-1.220218525
63.2,26.12468433,2.823148268,14.33816429,0.802986387,-0.580050507,-1.23090094
63.3,26.14551518,2.846069707,14.24880336,0.834284822,-0.589495271,-1.239588407
63.4,26.16382132,2.866666472,14.15747374,0.862823433,-0.597179928,-1.246220414
63.5,26.17954495,2.884875147,14.06454051,0.888509961,-0.603107625,-1.250744454
63.6,26.19263826,2.900640873,13.97037296,0.911263989,-0.607287914,-1.253117732
63.7,26.20306339,2.913920211,13.87534272,0.931015722,-0.60973547,-1.253307269
63.8,26.21079342,2.924679369,13.77982242,0.947704862,-0.610469075,-1.251290869
63.9,26.21581209,2.932896267,13.68418431,0.961280504,-0.609510554,-1.247057966
64,26.21811534,2.938559725,13.58879894,0.971700704,-0.606883439,-1.240609521
64.1,26.2177108,2.941669715,13.49403352,0.978932167,-0.602612009,-1.231958766
64.2,26.21461759,2.942237072,13.4002508,0.982950346,-0.596721184,-1.221130035
64.3,26.20886783,2.940283542,13.30780798,0.983739873,-0.589236364,-1.208158972
64.4,26.20050489,2.93584155,13.21705526,0.981294239,-0.580182628,-1.193091468
64.5,26.18958371,2.928953764,13.12833467,0.975617284,-0.569584789,-1.175983231
64.6,26.17617091,2.919671201,13.04197925,0.966724591,-0.557467874,-1.156898295
64.7,26.1603447,2.908054318,12.95831189,0.954644228,-0.543856748,-1.135908164
64.8,26.14219311,2.894170254,12.87764435,0.939418029,-0.528776704,-1.113091383
64.9,26.12181455,2.878093978,12.80027645,0.921101169,-0.512254156,-1.088532051
65,26.0993163,2.859906973,12.72649494,0.899763231,-0.494317385,-1.062318852
65.1,26.07481549,2.839697113,12.65657312,0.875488258,-0.474996541,-1.034544101
65.2,26.04843727,2.817557477,12.59076936,0.848374862,-0.454324493,-1.005303634
65.3,26.02031413,2.793587219,12.529327,0.81853558,-0.432337954,-0.974696169
65.4,25.99058476,2.767889702,12.47247326,0.78609645,-0.409078359,-0.942824052
65.5,25.95939389,2.740574784,12.4204184,0.751195411,-0.384592771,-0.909792617
65.6,25.92689044,2.71175774,12.37335512,0.713980538,-0.358934899,-0.875710933
65.7,25.89322784,2.681560805,12.33145777,0.674608713,-0.332166053,-0.840690472
